Name: CHE HydroDam
Date: 2022-10-13 11:23:59.851537
Author: Marc Jaxa-Rozen, Xin Wen

Country,Entity,Parameter,Year,Period,Value,Unit,Reference,Priority,Note
CHE,HydroDam,LF_min,2014,,0.239620089,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,Assumption - historical minimum observed across synthetic ENTSO-E load factors and historical values
CHE,HydroDam,LF_min,2015,,0.239620089,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,Assumption - historical minimum observed across synthetic ENTSO-E load factors and historical values
CHE,HydroDam,LF_min,2016,,0.239620089,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,Assumption - historical minimum observed across synthetic ENTSO-E load factors and historical values
CHE,HydroDam,LF_min,2017,,0.239620089,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,Assumption - historical minimum observed across synthetic ENTSO-E load factors and historical values
CHE,HydroDam,LF_min,2018,,0.239620089,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,Assumption - historical minimum observed across synthetic ENTSO-E load factors and historical values
CHE,HydroDam,LF_min,2019,,0.239620089,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,Assumption - historical minimum observed across synthetic ENTSO-E load factors and historical values
CHE,HydroDam,LF_max,1990,,1,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Average value for EU, combining reservoirs and open-loop pumped storage. Maximum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroDam,LF_max,1991,,0.339002219,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Average value for EU, combining reservoirs and open-loop pumped storage. Maximum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroDam,LF_max,1992,,0.327021219,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Average value for EU, combining reservoirs and open-loop pumped storage. Maximum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroDam,LF_max,1993,,0.367594046,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Average value for EU, combining reservoirs and open-loop pumped storage. Maximum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroDam,LF_max,1994,,0.405834288,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Average value for EU, combining reservoirs and open-loop pumped storage. Maximum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroDam,LF_max,1995,,0.343685059,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Average value for EU, combining reservoirs and open-loop pumped storage. Maximum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroDam,LF_max,1996,,0.291322689,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Average value for EU, combining reservoirs and open-loop pumped storage. Maximum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroDam,LF_max,1997,,0.309843755,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Average value for EU, combining reservoirs and open-loop pumped storage. Maximum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroDam,LF_max,1998,,0.308935425,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Average value for EU, combining reservoirs and open-loop pumped storage. Maximum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroDam,LF_max,1999,,0.358431941,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Average value for EU, combining reservoirs and open-loop pumped storage. Maximum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroDam,LF_max,2000,,0.313395084,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Average value for EU, combining reservoirs and open-loop pumped storage. Maximum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroDam,LF_max,2001,,0.363180842,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Average value for EU, combining reservoirs and open-loop pumped storage. Maximum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroDam,LF_max,2002,,0.279875958,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Average value for EU, combining reservoirs and open-loop pumped storage. Maximum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroDam,LF_max,2003,,0.311867286,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Average value for EU, combining reservoirs and open-loop pumped storage. Maximum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroDam,LF_max,2004,,0.297631199,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Average value for EU, combining reservoirs and open-loop pumped storage. Maximum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroDam,LF_max,2005,,0.285986051,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Average value for EU, combining reservoirs and open-loop pumped storage. Maximum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroDam,LF_max,2006,,0.272581653,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Average value for EU, combining reservoirs and open-loop pumped storage. Maximum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroDam,LF_max,2007,,0.283827691,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Average value for EU, combining reservoirs and open-loop pumped storage. Maximum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroDam,LF_max,2008,,0.29544483,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Average value for EU, combining reservoirs and open-loop pumped storage. Maximum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroDam,LF_max,2009,,0.297610454,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Average value for EU, combining reservoirs and open-loop pumped storage. Maximum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroDam,LF_max,2010,,0.302871836,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Average value for EU, combining reservoirs and open-loop pumped storage. Maximum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroDam,LF_max,2011,,0.269363661,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Average value for EU, combining reservoirs and open-loop pumped storage. Maximum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroDam,LF_max,2012,,0.311810208,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Average value for EU, combining reservoirs and open-loop pumped storage. Maximum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroDam,LF_max,2013,,0.308123406,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Average value for EU, combining reservoirs and open-loop pumped storage. Maximum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroDam,LF_max,2014,,0.316579812,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Average value for EU, combining reservoirs and open-loop pumped storage. Maximum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroDam,LF_max,2015,,0.32801866,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Average value for EU, combining reservoirs and open-loop pumped storage. Maximum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroDam,LF_max,2016,,0.306846767,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Average value for EU, combining reservoirs and open-loop pumped storage. Maximum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
