Name: CHE Nuclear
Date: 2022-10-13 11:23:59.795527
Author: Marc Jaxa-Rozen, Xin Wen

Country,Entity,Parameter,Year,Period,Value,Unit,Reference,Priority,Note
CHE,Nuclear,Buildrates,2010,,1,GW,OECD (2010) Nuclear Legislation in OECD Countries,,Act of Nuclear Energy of 2003
CHE,Nuclear,Buildrates,2011,,0,GW,IAEA (2021) Country Nuclear Power Profiles,,"Federal Council decision following Fukushima, followed by new Energy Act"
CHE,Nuclear,Buildrates,2012,,0,GW,IAEA (2021) Country Nuclear Power Profiles,,"Federal Council decision following Fukushima, followed by new Energy Act"
CHE,Nuclear,Buildrates,2013,,0,GW,IAEA (2021) Country Nuclear Power Profiles,,"Federal Council decision following Fukushima, followed by new Energy Act"
CHE,Nuclear,Buildrates,2014,,0,GW,IAEA (2021) Country Nuclear Power Profiles,,"Federal Council decision following Fukushima, followed by new Energy Act"
CHE,Nuclear,Buildrates,2015,,0,GW,IAEA (2021) Country Nuclear Power Profiles,,"Federal Council decision following Fukushima, followed by new Energy Act"
CHE,Nuclear,Buildrates,2016,,0,GW,IAEA (2021) Country Nuclear Power Profiles,,"Federal Council decision following Fukushima, followed by new Energy Act"
CHE,Nuclear,Buildrates,2017,,0,GW,IAEA (2021) Country Nuclear Power Profiles,,"Federal Council decision following Fukushima, followed by new Energy Act"
CHE,Nuclear,Buildrates,2018,,0,GW,IAEA (2021) Country Nuclear Power Profiles,,"Federal Council decision following Fukushima, followed by new Energy Act"
CHE,Nuclear,Buildrates,2019,,0,GW,IAEA (2021) Country Nuclear Power Profiles,,"Federal Council decision following Fukushima, followed by new Energy Act"
CHE,Nuclear,Lifetime,2010,,40,,,,
CHE,Nuclear,Potential_annual,1990,,,TWh,,,
CHE,Nuclear,Potential_annual,1991,,,TWh,,,
CHE,Nuclear,Potential_annual,1992,,,TWh,,,
CHE,Nuclear,Potential_annual,1993,,,TWh,,,
CHE,Nuclear,Potential_annual,1994,,,TWh,,,
CHE,Nuclear,Potential_annual,1995,,,TWh,,,
CHE,Nuclear,Potential_annual,1996,,,TWh,,,
CHE,Nuclear,Potential_annual,1997,,,TWh,,,
CHE,Nuclear,Potential_annual,1998,,,TWh,,,
CHE,Nuclear,Potential_annual,1999,,,TWh,,,
CHE,Nuclear,Potential_annual,2000,,,TWh,,,
CHE,Nuclear,Potential_annual,2001,,,TWh,,,
CHE,Nuclear,Potential_annual,2002,,,TWh,,,
CHE,Nuclear,Potential_annual,2003,,,TWh,,,
CHE,Nuclear,Potential_annual,2004,,,TWh,,,
CHE,Nuclear,Potential_annual,2005,,,TWh,,,
CHE,Nuclear,Potential_annual,2006,,,TWh,,,
CHE,Nuclear,Potential_annual,2007,,,TWh,,,
CHE,Nuclear,Potential_annual,2008,,,TWh,,,
CHE,Nuclear,Potential_annual,2009,,,TWh,,,
CHE,Nuclear,Potential_annual,2010,,,TWh,,,
CHE,Nuclear,Potential_annual,2011,,,TWh,,,
CHE,Nuclear,Potential_annual,2012,,,TWh,,,
CHE,Nuclear,Potential_annual,2013,,,TWh,,,
CHE,Nuclear,Potential_annual,2014,,,TWh,,,
CHE,Nuclear,Potential_annual,2015,,,TWh,,,
CHE,Nuclear,Potential_annual,2016,,,TWh,,,
CHE,Nuclear,Potential_annual,2017,,,TWh,,,
CHE,Nuclear,Potential_annual,2018,,,TWh,,,
CHE,Nuclear,Potential_annual,2019,,,TWh,,,
CHE,Nuclear,Potential_installed,1990,,,GW,,,
CHE,Nuclear,Potential_installed,1991,,,GW,,,
