Name: CHE Import,,,,,,,,,
Date: 2021-11-17 20:26:05.291867,,,,,,,,,
Author: Marc Jaxa-Rozen,,,,,,,,,
,,,,,,,,,
Country,Entity,Parameter,Year,Period,Value,Unit,Reference,Priority,Note
CHE,ImportResource,CO2_generation,2010,,282.6332678,tonne CO2eq/GWh,BFE (2021) Aussenhandel der Schweiz mit Elektrizitat nach Landern with EEA/Eurostat emissions factors,,Weighted average of emissions factors of neighboring countries. Share of imports from each country assumed constant before 2002 and after 2016
CHE,ImportResource,CO2_generation,2011,,311.6196145,tonne CO2eq/GWh,BFE (2021) Aussenhandel der Schweiz mit Elektrizitat nach Landern with EEA/Eurostat emissions factors,,Weighted average of emissions factors of neighboring countries. Share of imports from each country assumed constant before 2002 and after 2016
CHE,ImportResource,CO2_generation,2012,,334.1807643,tonne CO2eq/GWh,BFE (2021) Aussenhandel der Schweiz mit Elektrizitat nach Landern with EEA/Eurostat emissions factors,,Weighted average of emissions factors of neighboring countries. Share of imports from each country assumed constant before 2002 and after 2016
CHE,ImportResource,CO2_generation,2013,,169.0311122,tonne CO2eq/GWh,BFE (2021) Aussenhandel der Schweiz mit Elektrizitat nach Landern with EEA/Eurostat emissions factors,,Weighted average of emissions factors of neighboring countries. Share of imports from each country assumed constant before 2002 and after 2016
CHE,ImportResource,CO2_generation,2014,,151.0961688,tonne CO2eq/GWh,BFE (2021) Aussenhandel der Schweiz mit Elektrizitat nach Landern with EEA/Eurostat emissions factors,,Weighted average of emissions factors of neighboring countries. Share of imports from each country assumed constant before 2002 and after 2016
CHE,ImportResource,CO2_generation,2015,,168.0260839,tonne CO2eq/GWh,BFE (2021) Aussenhandel der Schweiz mit Elektrizitat nach Landern with EEA/Eurostat emissions factors,,Weighted average of emissions factors of neighboring countries. Share of imports from each country assumed constant before 2002 and after 2016
CHE,ImportResource,CO2_generation,2016,,200.3431181,tonne CO2eq/GWh,BFE (2021) Aussenhandel der Schweiz mit Elektrizitat nach Landern with EEA/Eurostat emissions factors,,Weighted average of emissions factors of neighboring countries. Share of imports from each country assumed constant before 2002 and after 2016
CHE,ImportResource,CO2_generation,2017,,195.946307,tonne CO2eq/GWh,BFE (2021) Aussenhandel der Schweiz mit Elektrizitat nach Landern with EEA/Eurostat emissions factors,,Weighted average of emissions factors of neighboring countries. Share of imports from each country assumed constant before 2002 and after 2016
CHE,ImportResource,CO2_generation,2018,,186.4823927,tonne CO2eq/GWh,BFE (2021) Aussenhandel der Schweiz mit Elektrizitat nach Landern with EEA/Eurostat emissions factors,,Weighted average of emissions factors of neighboring countries. Share of imports from each country assumed constant before 2002 and after 2016
CHE,ImportResource,CO2_generation,2019,,164.3816588,tonne CO2eq/GWh,BFE (2021) Aussenhandel der Schweiz mit Elektrizitat nach Landern with EEA/Eurostat emissions factors,,Weighted average of emissions factors of neighboring countries. Share of imports from each country assumed constant before 2002 and after 2016
