0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2019-01-10,6963.59,7172.61,7122.93,7058.85,7023.23,7330.56,7424.84,8159.73,8535.71,8545.82,8568.21,8484.21,8277.24,8284.15,8206.98,8141.68,8237.01,8498.6,8518.83,8237.69,7782.15,7406.5,7305.75,7056.68
2019-01-11,6766.62,6794.35,6992.1,7208.23,7147.19,6736.23,7389.1,8029.44,8411.78,8454.8,8464.48,8372.97,8158.55,8113.4,7991.42,7854.42,7883.82,8153.08,8221.82,7987.78,7585.62,7199.03,7149.39,6941.78
2019-01-12,6874.43,6840.67,6950.37,6729.36,7253.47,7115.36,7216.69,7074.85,7339.53,7397.89,7210.75,7164.73,7192.37,7350.44,7270.8,7169.43,7254.48,7430.87,7501.94,7251.78,6920.95,7075.26,6747.51,7000.58
2019-01-13,6657.7,7119.93,7149.96,7121.16,7211.65,6859.1,7214.69,7250.84,7476.18,7443.41,7284.94,7300.03,7143.01,7040.91,7328.15,7175.3,7195.75,7395.25,7368.69,7203.78,6906.85,6878.81,6540.06,6473.53
2019-01-14,7006.98,6888.59,7034.33,7051.59,7385.07,7677.42,7185.54,7927.33,8342.17,8379.94,8468.57,8513.23,8251.99,8300.07,8202.82,8071.36,8148.98,8293.54,8359.44,8025.74,7620.47,7232.91,7064.99,6738.23
2019-01-15,6628.49,6959.65,7242.94,7285.48,7257.27,7324.7,7737.37,8278.24,8637.25,8579.91,8492.84,8392.37,8044.76,8096.64,7884.01,8085.19,7975.0,8242.79,8434.54,8154.66,7728.04,7366.7,7258.92,7050.46
2019-01-16,6750.44,7210.0,7555.7,7678.12,7632.53,7810.54,7617.14,8345.6,8638.52,8535.85,8453.14,8302.49,7977.87,7988.67,7824.27,7799.21,7933.02,8257.0,8357.39,8090.57,7712.18,8059.78,7810.88,7575.46
2019-01-17,7302.1,7642.05,7631.96,7612.38,7543.55,7502.51,7834.66,8054.48,8369.74,8409.11,8468.85,8580.95,8400.59,8434.52,8362.59,8275.63,8283.34,8343.87,8382.21,8112.73,7673.53,7287.1,7103.22,6851.23
2019-01-18,6558.21,6910.98,6901.88,7297.38,7445.0,7390.98,7461.8,8285.39,8665.82,8616.66,8531.73,8490.87,8215.64,8168.79,7966.62,7870.57,7891.38,8258.85,8382.84,8178.0,7748.58,7349.95,7290.1,7124.47
2019-01-19,6988.53,6873.94,7523.57,7049.88,7292.97,7253.42,7049.75,6769.99,7093.18,7367.66,7400.01,7272.83,7214.04,7108.09,6960.78,6901.93,7089.14,7545.85,7761.93,7467.16,7190.15,6907.32,6842.36,6800.71
2019-01-20,6811.84,6922.7,7110.71,7424.42,7521.07,7488.43,7289.37,7069.66,7176.1,6628.35,6715.94,6726.07,6806.73,6699.64,7115.24,6996.93,6687.87,7134.85,7420.6,7261.34,6993.85,6660.74,6683.4,6478.21
2019-01-21,6429.83,6694.18,6868.83,6915.76,6972.73,6947.18,7351.02,8211.44,8673.27,8671.31,8679.26,8585.08,8265.21,8221.48,8076.97,8040.85,8139.34,8422.73,8562.39,8258.09,7777.25,7320.25,7178.76,6962.47
2019-01-22,6723.35,6880.1,7251.46,7238.57,7211.03,7236.77,7629.52,8400.7,8850.69,8868.76,8880.02,8797.53,8498.89,8478.16,8287.74,8190.4,8283.09,8569.26,8694.22,8365.58,7914.46,7486.14,7364.52,7172.92
2019-01-23,7467.76,7872.92,7797.26,7815.35,7704.19,7636.26,7704.63,8479.05,8881.63,8858.79,8835.24,8725.91,8489.75,8467.66,8333.29,8260.91,8284.51,8584.71,8714.76,8374.87,7938.44,7442.53,7348.58,7106.6
2019-01-24,7075.28,6949.0,6937.81,6940.12,6971.59,7040.55,7658.63,8543.62,8997.16,9038.4,9071.22,8964.96,8664.6,8711.51,8575.93,8520.54,8608.86,8771.15,8830.4,8533.97,8049.94,7585.05,7460.96,7284.29
2019-01-25,7105.07,7136.9,7157.96,7346.46,7159.46,7167.85,7832.86,8657.89,9071.16,9061.52,8954.4,8744.12,8457.82,8362.82,8172.16,8070.87,8150.16,8495.6,8708.05,8437.23,7993.46,7539.72,7447.87,7285.6
2019-01-26,7114.93,7298.58,7572.88,7751.88,7636.47,7524.3,7590.72,6966.0,7111.13,7414.04,7434.68,7455.96,7439.23,7681.64,7268.13,6956.28,7008.86,7477.14,7718.42,7469.47,7609.19,7480.39,7454.43,7577.36
2019-01-27,7503.81,7471.94,7404.98,7321.82,7201.06,7128.89,7035.85,7014.86,7330.76,7454.59,7531.93,7744.03,7841.3,7706.27,7501.0,7148.26,7047.67,7248.76,7490.13,7320.17,7436.28,7428.62,7318.69,7204.19
2019-01-28,7655.06,7615.58,7700.05,7703.21,7662.17,7927.28,7431.9,8223.52,8692.68,8810.44,8853.06,8796.61,8483.16,8552.86,8483.16,8437.56,8503.73,8659.74,8767.28,8412.79,7940.87,7511.39,7390.44,7148.07
2019-01-29,7009.6,6967.96,6992.79,6885.9,6796.65,7097.45,7832.61,8551.32,8956.72,8960.19,8911.7,8783.33,8415.58,8365.08,8224.72,8224.16,8325.31,8551.82,8829.83,8491.7,8080.47,7645.73,7498.87,7225.01
2019-01-30,7356.03,7522.93,7501.95,7498.37,7402.79,7470.89,7945.73,8508.78,8837.13,8891.02,8936.31,8934.05,8669.07,8634.85,8460.31,8310.98,8291.49,8548.17,8824.31,8514.08,8093.08,7667.4,7509.04,7263.95
2019-01-31,7171.04,7291.99,7341.9,7425.98,7242.17,7169.8,7888.11,8639.45,9087.0,9131.89,9142.97,9072.74,8780.25,8670.93,8466.44,8415.81,8427.76,8697.27,8863.08,8540.83,8091.6,7592.09,7396.43,7583.75
2019-02-01,7113.6,7104.43,7075.08,6991.31,6881.0,6939.15,7338.75,8072.76,8501.59,8607.32,8694.48,8730.32,8520.89,8500.41,8360.08,8247.46,8160.03,8300.56,8368.97,8059.68,7634.59,7175.26,7267.78,7231.3
2019-02-02,7139.22,7246.64,7496.03,7587.18,7489.2,7500.99,7387.49,7312.55,7044.48,7142.67,7183.84,7125.44,7118.0,7337.16,7369.71,7351.81,7208.4,7342.22,7494.4,7248.54,6921.9,6798.96,6804.12,6879.02
2019-02-03,6902.77,7001.62,6966.45,6971.35,6748.99,6709.68,6660.37,6629.69,6944.45,6781.32,6771.58,6852.96,7127.39,7298.88,7041.56,6977.35,6999.3,7210.07,7635.98,7473.4,7196.13,6882.34,6867.59,6669.78
2019-02-04,6950.1,7094.14,6974.12,7141.82,7147.18,7107.89,7583.69,8301.57,8695.45,8738.03,8697.36,8625.58,8314.0,8278.54,8065.4,7956.55,7999.35,8229.81,8496.08,8215.34,7780.3,7351.02,7165.26,6967.65
2019-02-05,6883.05,6874.14,6951.89,7213.24,7276.37,7469.42,7790.82,8494.96,8850.81,8882.26,8836.07,8697.59,8366.63,8340.03,8219.38,8069.88,8116.38,8245.86,8617.21,8343.57,7908.33,7508.53,7406.85,7333.46
2019-02-06,7436.73,7481.86,7806.71,7770.47,7707.24,7492.66,7803.36,8463.11,8886.22,8949.3,8918.33,8805.74,8531.64,8499.49,8314.81,8289.0,8306.18,8456.43,8714.54,8413.2,7985.84,7558.19,7383.34,7345.45
2019-02-07,7077.63,7182.15,7497.58,7468.6,7085.58,7205.98,7748.38,8411.29,8748.55,8838.01,8881.43,8835.74,8618.65,8618.43,8490.83,8406.88,8363.02,8400.03,8527.31,8249.17,7815.8,7365.79,7165.39,7048.63
2019-02-08,6853.49,6945.01,6901.29,6845.57,6854.26,6912.78,7596.98,8254.81,8587.26,8576.01,8491.18,8366.96,8061.85,7917.03,7756.98,7656.13,7617.47,7936.67,8267.45,8030.26,7638.66,7209.69,7083.77,7122.6
2019-02-09,7108.2,7014.58,6938.8,6767.32,6709.06,6758.61,6838.61,6755.19,6848.07,6963.8,7018.6,7041.44,7212.74,7242.62,7126.13,6942.67,6947.2,7133.12,7352.13,7120.08,6864.92,6819.75,6786.2,6845.7
2019-02-10,6991.38,6896.79,6891.56,6770.23,6759.84,6776.21,6822.86,6826.78,6835.96,6689.43,6715.57,6730.69,6913.19,7139.88,6975.32,6984.3,6775.88,7017.89,7232.66,7175.27,7426.99,7703.22,7712.94,7492.11
2019-02-11,6978.75,7328.52,7321.87,7322.13,7273.81,7427.85,7363.36,8031.7,8411.36,8509.94,8536.27,8548.35,8203.42,8238.2,8092.9,8041.91,8017.94,8120.21,8394.87,8093.79,7637.93,7169.89,7010.29,6847.65
2019-02-12,6942.02,6850.14,6779.18,6958.1,6891.7,7123.7,7601.58,8218.98,8545.23,8539.58,8440.77,8367.78,7965.04,7975.34,7824.28,7718.68,7756.73,7913.32,8328.32,8117.37,7691.49,7240.27,7143.68,6971.24
2019-02-13,7051.7,7033.83,7118.69,7166.66,7117.73,6935.3,7560.9,8214.65,8491.3,8441.57,8344.65,8190.81,7916.75,7978.15,7956.81,7732.26,7497.36,7671.5,8195.1,7997.98,7617.65,7239.26,7121.4,6858.72
2019-02-14,6859.03,7055.18,7009.32,7152.19,7083.06,6883.79,7480.95,8140.81,8436.66,8316.1,8200.24,8117.92,7751.14,7801.56,7924.54,7478.07,7471.15,7596.07,8087.51,7920.71,7521.72,7142.3,7091.06,6807.38
2019-02-15,6874.14,7098.46,7123.72,7246.65,7054.94,6973.83,7388.45,8064.15,8331.25,8253.1,8193.74,8104.98,7604.83,7626.23,7773.05,7299.9,7229.9,7351.26,7785.79,7680.58,7341.76,7005.16,6929.75,6659.79
2019-02-16,6527.87,6443.79,6693.61,6831.27,6939.64,6690.82,6569.65,6364.29,6631.97,6732.59,6688.32,6918.47,6766.64,7207.68,7106.74,7141.05,6670.68,6578.07,7100.89,6919.14,6673.65,6583.54,6454.05,6360.78
2019-02-17,6298.14,6669.19,6920.04,6885.61,6779.16,6785.88,6624.8,6306.66,6441.54,6650.99,6883.53,7045.01,7075.74,7029.82,6922.96,6734.5,6343.0,6154.07,6832.67,6766.12,6541.62,6320.53,6318.71,6393.23
2019-02-18,6701.77,6736.77,6975.87,6978.04,6858.92,6867.59,7158.59,7791.24,8136.97,8020.89,7969.1,7998.7,7558.48,7538.6,7304.99,7238.76,7269.81,7394.65,7863.54,7668.23,7229.37,6857.44,6838.68,6581.82
2019-02-19,6836.31,6835.44,6878.06,7003.52,7008.54,6913.24,7365.57,7968.7,8193.11,8113.56,8016.8,7951.92,7486.44,7450.31,7300.3,7294.97,7205.14,7373.32,7906.64,7734.3,7325.29,6908.83,6789.36,6470.58
2019-02-20,6517.19,6435.61,6456.55,6518.36,6508.23,6832.85,7345.23,7957.35,8258.77,8101.18,8021.46,7969.93,7554.64,7526.55,7275.41,7242.2,7234.98,7409.86,7944.21,7778.91,7369.14,6964.22,7066.28,6706.55
2019-02-21,6500.82,6514.78,6665.59,7309.8,7197.65,7066.94,7546.01,8166.16,8414.09,8302.99,8224.4,8182.18,7751.3,7660.48,7496.08,7365.22,7349.56,7520.48,8056.56,7936.42,7560.11,7266.66,7029.42,6573.6
2019-02-22,6769.55,6923.37,7035.1,7055.87,6852.68,6747.45,7225.6,7758.52,8146.65,8104.95,8045.24,8086.47,7678.64,7642.47,7491.37,7563.85,7481.76,7390.54,7779.23,7664.89,7443.6,7409.41,7112.88,7151.84
2019-02-23,7027.66,7154.69,7376.7,7327.65,7219.3,7114.56,6842.02,6414.84,6774.7,7023.39,7247.36,7447.72,7326.15,7435.36,7213.77,6848.6,6654.29,6534.57,7050.83,6980.84,6826.77,7036.83,6893.96,6906.16
2019-02-24,6944.01,7154.13,7193.38,7100.05,6978.34,6926.15,6954.22,6943.84,6740.71,6957.37,7341.25,7290.11,7177.8,7134.61,6936.76,6939.16,6792.94,6665.1,6907.14,6899.72,6654.51,6465.77,6404.88,6369.64
2019-02-25,6437.78,6642.33,6855.17,6921.0,6708.82,6692.38,7274.96,7852.93,8154.38,8117.28,8049.24,8100.49,8147.95,8180.34,7914.72,7513.52,7212.35,7290.72,7823.04,7773.62,7316.68,7023.29,6842.83,6760.58
2019-02-26,7083.83,7014.1,6917.67,7121.62,6738.14,6942.03,7315.69,7955.35,8202.57,8111.51,8067.37,8058.22,8277.55,8401.82,7990.41,7437.7,7270.67,7280.57,7785.9,7733.57,7353.14,6987.22,6824.5,6536.26
2019-02-27,6618.11,6760.16,6753.24,6786.32,6629.91,6530.84,7248.96,7848.7,8090.32,7975.48,7919.75,8117.31,7971.99,7821.74,7737.41,7232.89,7049.89,7122.0,7669.19,7613.96,7212.2,6833.28,6718.01,6530.18
2019-02-28,6769.35,6735.53,6769.65,6940.78,6853.52,6879.68,7172.25,7655.37,7912.05,7811.96,7814.39,7952.97,7756.25,7723.14,7567.18,7321.62,7107.18,7056.4,7555.19,7491.13,7097.25,6754.93,6558.21,6224.38
2019-03-01,5821.3,5878.97,5959.04,5961.28,5857.28,6073.55,6577.18,7177.03,7666.7,7910.7,8054.59,8085.87,7821.1,7812.92,7631.57,7484.3,7377.45,7397.8,7667.72,7493.39,7038.16,6635.08,6535.88,6264.66
2019-03-02,5997.35,5969.09,5866.07,5851.07,5722.79,5790.44,5913.97,5933.26,6156.55,6402.2,6406.71,6433.87,6436.95,6364.73,6196.85,6143.81,6166.09,6379.47,6797.06,6692.91,6455.69,6810.55,6336.34,6997.84
2019-03-03,6871.06,6792.96,6792.13,6810.13,6686.33,6682.44,6702.54,6641.49,6787.48,6980.61,7091.08,7112.81,7094.91,6956.96,6414.5,6300.05,6386.39,6310.95,6405.22,6523.06,6285.86,6810.82,6778.24,6617.45
2019-03-04,6630.37,6631.16,6703.22,6741.92,6661.96,6668.59,6698.06,7163.52,7588.67,7781.71,8028.03,8306.64,8067.7,8051.16,7788.16,7621.5,7541.17,7490.49,7813.59,7678.84,7236.84,7123.82,6626.0,6442.37
2019-03-05,7172.9,7124.24,7130.5,7197.69,6862.19,6684.83,7025.48,7554.95,7786.86,7699.5,7709.6,7733.48,7435.35,7389.85,7255.05,7195.19,7056.07,7055.3,7479.63,7429.35,7038.14,6699.13,6540.09,6594.73
2019-03-06,6507.03,6813.41,7003.83,7089.33,7096.61,7173.18,7101.69,7440.57,7704.21,7698.84,7746.61,7802.97,7748.5,7551.45,7377.4,7222.98,7203.52,7262.93,7614.33,7473.19,7077.22,6798.58,6842.7,6908.27
2019-03-07,6953.01,7065.91,6920.5,7019.11,6960.55,7118.24,6979.92,7445.03,7902.4,8242.41,8448.15,8470.0,8763.9,8819.95,8776.85,8596.48,8361.2,7505.67,7660.62,7636.59,7298.82,7379.82,7198.89,7039.07
2019-03-08,7146.21,7275.21,7169.97,7283.0,7224.96,6825.99,6929.32,7446.79,7840.05,7929.23,8030.46,8038.74,7696.82,7691.21,7487.65,7343.84,7148.93,7077.47,7456.05,7414.93,7070.24,6693.44,6759.16,7195.08
2019-03-09,7157.75,7148.79,7050.05,7066.09,6990.25,6975.4,7133.18,6908.62,7117.56,7163.95,7270.75,7176.52,7032.39,6938.62,6996.41,7089.15,7113.47,7114.07,6864.83,6991.94,7028.42,6980.97,6603.31,6672.09
2019-03-10,6825.83,6813.9,6780.1,6706.35,6607.16,6492.39,6487.2,6011.02,6271.63,6590.4,6633.85,6822.35,6892.29,6571.1,6899.01,6893.21,6738.13,6713.92,7018.86,6706.87,7016.07,7097.82,7044.07,7033.38
2019-03-11,6951.5,6800.83,7036.63,7125.35,7042.59,7117.31,6756.19,7272.49,7792.0,8035.27,8179.47,8299.86,8188.02,8193.55,7899.92,7675.51,7684.37,7569.29,7866.25,7821.13,7378.68,6974.23,6767.36,6502.77
2019-03-12,6333.98,6561.44,6605.2,7104.68,7171.64,6973.62,7198.27,7659.44,7813.52,7732.41,7836.45,7959.41,7601.19,7599.52,7488.68,7286.75,7220.36,7138.8,7530.98,7508.58,7134.47,7526.79,7490.25,7345.44
2019-03-13,7121.12,7224.57,7095.9,7264.81,7133.78,7151.62,7417.61,7471.76,7770.28,7768.24,7912.12,7958.48,7655.56,7590.77,7654.24,7712.47,7766.29,7457.4,7671.36,7659.13,7406.07,7336.34,7116.04,7093.82
2019-03-14,7120.03,7243.46,7187.46,7151.52,7065.9,7170.04,6962.04,7489.06,7873.5,7965.06,8112.11,8227.84,8000.71,8053.43,8004.57,8013.45,7999.3,7915.95,8023.93,7873.93,7378.5,7023.35,7022.15,7363.65
2019-03-15,7376.56,7380.22,7237.32,7434.92,7256.37,7425.15,7221.94,7524.61,7932.93,8090.93,8166.66,8186.89,7883.68,7866.19,7732.43,7679.43,7588.55,7494.58,7455.21,7411.05,7237.34,7375.14,7051.17,7552.49
2019-03-16,7210.36,7241.66,7140.26,7080.2,6980.32,6956.97,7031.71,6583.49,6643.86,6348.67,6378.45,6619.77,7007.87,7318.14,7162.11,7074.99,7038.29,7149.24,6647.75,6749.08,6603.46,6612.03,6085.72,6873.87
2019-03-17,6722.87,6563.26,6531.94,6480.87,6469.56,6486.83,6455.23,6356.01,6594.08,6934.85,6931.68,6968.29,7042.85,6991.34,6838.63,6922.2,7183.01,7383.62,6831.47,6812.51,6571.29,6270.25,6209.08,5991.76
2019-03-18,6440.08,6440.3,6701.65,6873.98,6813.87,6266.28,6905.09,7509.17,7801.33,7766.33,7846.91,7951.44,7766.7,7667.1,7514.21,7380.53,7293.54,7275.33,7550.52,7596.85,7198.7,6811.14,6665.29,6350.25
2019-03-19,6153.08,6191.95,6093.4,6183.33,6115.94,6280.76,6982.01,7396.26,7626.93,7584.09,7598.7,7608.88,7338.61,7293.37,7145.07,7014.3,6963.68,6968.63,7301.29,7463.56,7123.24,6734.46,6747.13,6503.69
2019-03-20,6566.21,6566.16,6559.91,6726.29,6698.93,6889.02,7286.16,7730.49,7896.7,7857.39,7812.84,7840.62,7554.8,7537.93,7284.17,7159.68,7045.27,7054.77,7436.59,7654.66,7329.02,6888.46,6724.6,6455.37
2019-03-21,6505.58,6632.01,6622.31,6628.42,6529.9,6681.53,7144.82,7615.97,7781.13,7742.0,7954.71,8249.61,7939.85,7791.45,7597.83,7311.05,6921.09,6877.67,7245.67,7528.38,7214.25,6782.04,6703.91,6381.37
2019-03-22,6148.77,6456.28,6477.39,6495.94,6313.42,6359.29,7096.51,7546.65,7765.77,7705.03,7674.67,7686.76,7303.52,7805.49,7488.3,7257.28,6681.71,6667.57,6986.76,7255.38,6983.18,6615.17,6559.89,6338.1
2019-03-23,6433.66,6239.2,6198.74,6251.25,6249.19,6121.4,6043.95,6462.43,6681.79,6824.69,6870.8,7254.49,7080.82,6965.17,6720.03,6402.5,6412.91,6012.1,6231.75,6507.49,6334.35,5962.85,5915.88,5747.09
2019-03-24,5605.06,5907.75,5862.32,6018.5,5967.35,6015.57,5826.6,5597.98,5898.43,6014.52,6561.99,6707.31,6901.0,6755.51,6582.84,6489.31,6631.08,6535.76,6121.67,6329.93,6160.07,6310.57,6302.66,6537.59
2019-03-25,6605.95,6620.2,6752.16,6805.28,6825.94,6996.23,6631.19,7279.2,7592.47,7587.86,7776.81,7880.99,7534.79,7633.32,7558.84,7379.77,7346.16,7181.59,7475.25,7635.84,7213.94,6942.77,6582.21,6389.65
2019-03-26,6453.91,6353.06,6469.8,6598.26,6571.99,6843.18,6986.5,7571.65,7840.38,7844.71,7849.47,8119.73,7697.09,7677.97,7534.62,7347.2,7094.79,7015.08,7329.47,7624.51,7339.01,6900.81,6736.8,6402.32
2019-03-27,6325.07,6412.13,6513.68,6539.8,6428.28,6413.52,7027.83,7483.3,7649.63,7540.33,7651.31,7781.61,7419.68,7332.66,7177.8,7057.74,7008.66,6910.85,7255.49,7498.44,7200.83,6785.63,6652.06,6347.86
2019-03-28,6298.88,6221.0,6212.21,6234.54,6053.2,6236.92,6902.37,7335.95,7531.1,7477.28,7480.5,7579.56,7160.77,7112.92,6941.21,6824.49,6771.99,6775.8,7038.42,7348.22,7058.46,6630.08,6458.74,6142.91
2019-03-29,6235.46,6190.75,6339.91,6443.44,6250.0,6513.47,6877.55,7285.43,7466.57,7484.6,7618.19,8102.01,7807.13,7697.28,7428.52,6946.02,6636.8,6536.64,6860.85,7149.17,6816.12,6520.86,6388.15,6155.47
2019-03-30,5945.36,5995.37,6042.15,6027.8,5927.95,5919.95,5999.05,5766.94,5893.34,6194.14,6920.86,7063.91,7007.25,7035.87,6864.96,6605.96,6225.23,5780.52,6024.1,6336.3,6160.48,5885.92,5851.63,5627.21
2019-03-31,5562.9,6015.73,6025.32,6034.91,6044.5,6075.14,5817.34,5875.49,6104.16,6552.9,6754.33,6793.58,6685.64,6520.61,6431.79,6367.01,6474.67,5959.87,5802.68,6003.39,6086.37,6253.73,6060.15,6006.09
2019-04-01,6120.28,6107.7,6037.79,5986.75,5898.48,6238.8,6838.39,7079.62,7012.06,7024.77,7167.93,7179.95,7425.99,7329.15,7102.34,6980.29,6261.63,6169.95,6236.44,6371.38,6061.47,5912.33,5917.84,6220.23
2019-04-02,6361.09,6403.51,6381.2,6338.32,6196.97,6367.58,6915.59,7109.41,7025.26,7003.69,7085.1,6729.09,7183.51,6965.03,6950.37,6927.27,6338.73,6293.46,6313.1,6323.63,6054.09,5901.08,5826.16,5670.89
2019-04-03,5817.62,6129.24,6103.84,5700.21,5669.95,6181.33,6767.44,7077.16,7022.73,7033.85,7166.66,6822.13,6850.93,6814.3,6835.96,6899.29,6946.28,7032.32,6978.79,6816.56,6482.29,6236.73,5970.36,5779.24
2019-04-04,5771.07,5732.82,5778.21,5573.33,5935.85,6697.88,7450.26,7857.81,7998.38,8133.55,8205.69,7983.04,7948.3,7801.43,7673.65,7572.27,7394.9,7370.74,7302.69,7198.32,6874.57,6660.06,6396.94,6092.54
2019-04-05,6049.43,5957.01,5879.94,5776.74,6032.43,6776.91,7360.8,7654.29,7676.53,7643.2,7622.06,7265.19,7151.98,6897.97,6653.78,6488.22,6383.97,6474.79,6556.66,6668.02,6443.78,6292.78,6097.77,5841.54
2019-04-06,5742.55,5654.64,5583.08,5444.23,5469.73,5621.85,5615.68,5853.02,6068.67,6055.93,5984.35,5942.99,5857.91,6354.87,6087.17,5642.63,5472.8,5598.72,5720.79,5932.82,5741.5,5658.92,5474.18,5395.98
2019-04-07,5682.79,5454.75,5616.83,5560.52,5338.84,5128.72,4799.06,4975.14,5428.27,6718.22,6904.3,7123.23,7023.64,6840.01,6789.57,6813.78,6726.73,5624.78,5729.95,5899.14,5683.74,5552.66,5316.28,5555.37
2019-04-08,5517.57,5534.42,5590.54,5659.31,5699.36,6261.73,6827.07,7152.67,7161.03,7133.37,7234.66,6835.5,6836.39,6715.77,6650.55,6562.81,6383.0,6420.67,6407.72,6435.76,6219.61,6002.7,5706.29,5647.34
2019-04-09,5704.64,5955.5,6049.4,5996.72,5955.09,6551.02,7197.55,7490.14,7455.22,7462.2,7550.33,7094.78,7239.29,7561.03,7567.51,7556.22,6851.99,6567.41,6394.91,6528.46,6362.56,6129.0,5910.01,5835.4
2019-04-10,6083.83,6114.93,6048.92,5980.01,6085.93,6390.55,6928.97,7271.96,7280.73,7347.95,7463.8,7066.67,7062.4,7280.39,7221.61,7107.02,6806.31,6882.41,6805.15,6725.11,6400.33,6206.07,6015.43,6092.24
2019-04-11,6074.53,6087.38,6054.75,5984.87,5862.99,6336.73,6942.71,7325.08,7419.21,7519.37,7571.29,7226.81,7374.64,7216.58,7143.86,7028.35,6670.78,6666.23,6556.67,6508.97,6231.77,6047.46,5888.28,5772.74
2019-04-12,5988.92,6081.1,6132.6,6094.89,5928.51,6479.52,7001.79,7209.48,7205.74,7203.5,7204.25,6872.65,6753.98,6624.67,6641.68,6328.1,6284.22,6374.21,6362.69,6388.02,6212.62,6036.66,5833.38,5705.35
2019-04-13,5747.48,5479.67,5521.28,5461.6,5445.4,5609.28,5610.02,5904.9,6063.99,6047.22,6062.58,6024.23,6132.22,6576.58,6716.26,6752.89,6437.99,6072.85,6118.29,6122.78,5884.94,5751.19,5627.53,5503.82
2019-04-14,5407.58,5480.55,5640.21,6021.26,5860.07,5792.13,5468.66,5393.16,5641.61,6243.86,6387.9,6667.93,6977.87,7013.09,6933.62,6835.91,6531.81,6106.36,6119.97,6212.58,6001.38,5877.92,5668.79,5440.99
2019-04-15,5512.69,5725.17,5868.13,5825.16,5987.93,6609.04,7158.96,7387.66,7387.64,7422.62,7398.56,7019.69,6987.49,7305.2,7130.63,6979.78,6543.08,6368.44,6322.6,6483.98,6345.07,6157.07,5929.09,5985.5
2019-04-16,6355.01,6607.16,6892.96,6819.26,6413.69,6651.49,7108.51,7382.95,7331.54,7355.8,7466.09,7092.07,7106.88,6971.25,6865.45,6946.07,6714.75,6756.58,6734.98,6664.53,6415.44,6186.13,5803.4,5498.31
2019-04-17,5649.49,6409.2,6450.45,6482.76,6222.21,6421.83,6875.69,7158.22,7163.37,7182.16,7277.54,6883.14,7026.47,6808.73,7085.91,6885.42,6296.35,6259.85,6194.19,6347.16,6291.97,6112.05,6302.61,6313.55
2019-04-18,6174.49,6043.68,6378.73,6387.34,5891.22,6349.51,6749.28,7001.21,6966.54,6968.21,7062.08,7090.33,6936.11,6704.18,6750.2,6357.53,6004.96,5855.2,5817.59,5899.31,5802.64,5714.16,5557.53,5731.14
2019-04-19,6415.89,6460.75,6530.99,6414.19,5831.43,5081.27,4837.43,4987.93,5150.19,5759.92,5977.18,6952.66,6795.4,6778.05,6600.63,6601.66,6189.1,5218.76,5135.91,5265.45,5289.42,5370.2,5101.7,6089.77
