,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2014-01-15,6368.0,6165.0,6000.0,6010.0,5880.0,6176.0,6709.0,7290.0,7464.0,7396.0,7341.0,7261.0,7038.0,7040.0,7005.0,7001.0,7081.0,7343.0,7323.0,7005.0,6642.0,6423.0,6269.0,6026.0
2014-01-15,6368.0,6165.0,6000.0,6010.0,5880.0,6176.0,6709.0,7290.0,7464.0,7396.0,7341.0,7261.0,7038.0,7040.0,7005.0,7001.0,7081.0,7343.0,7323.0,7005.0,6642.0,6423.0,6269.0,6026.0
2014-01-15,6368.0,6165.0,6000.0,6010.0,5880.0,6176.0,6709.0,7290.0,7464.0,7396.0,7341.0,7261.0,7038.0,7040.0,7005.0,7001.0,7081.0,7343.0,7323.0,7005.0,6642.0,6423.0,6269.0,6026.0
2014-01-15,6368.0,6165.0,6000.0,6010.0,5880.0,6176.0,6709.0,7290.0,7464.0,7396.0,7341.0,7261.0,7038.0,7040.0,7005.0,7001.0,7081.0,7343.0,7323.0,7005.0,6642.0,6423.0,6269.0,6026.0
2014-01-15,6368.0,6165.0,6000.0,6010.0,5880.0,6176.0,6709.0,7290.0,7464.0,7396.0,7341.0,7261.0,7038.0,7040.0,7005.0,7001.0,7081.0,7343.0,7323.0,7005.0,6642.0,6423.0,6269.0,6026.0
2014-01-15,6368.0,6165.0,6000.0,6010.0,5880.0,6176.0,6709.0,7290.0,7464.0,7396.0,7341.0,7261.0,7038.0,7040.0,7005.0,7001.0,7081.0,7343.0,7323.0,7005.0,6642.0,6423.0,6269.0,6026.0
2014-01-15,6368.0,6165.0,6000.0,6010.0,5880.0,6176.0,6709.0,7290.0,7464.0,7396.0,7341.0,7261.0,7038.0,7040.0,7005.0,7001.0,7081.0,7343.0,7323.0,7005.0,6642.0,6423.0,6269.0,6026.0
2014-01-15,6368.0,6165.0,6000.0,6010.0,5880.0,6176.0,6709.0,7290.0,7464.0,7396.0,7341.0,7261.0,7038.0,7040.0,7005.0,7001.0,7081.0,7343.0,7323.0,7005.0,6642.0,6423.0,6269.0,6026.0
2014-01-15,6368.0,6165.0,6000.0,6010.0,5880.0,6176.0,6709.0,7290.0,7464.0,7396.0,7341.0,7261.0,7038.0,7040.0,7005.0,7001.0,7081.0,7343.0,7323.0,7005.0,6642.0,6423.0,6269.0,6026.0
2014-01-15,6368.0,6165.0,6000.0,6010.0,5880.0,6176.0,6709.0,7290.0,7464.0,7396.0,7341.0,7261.0,7038.0,7040.0,7005.0,7001.0,7081.0,7343.0,7323.0,7005.0,6642.0,6423.0,6269.0,6026.0
2014-01-15,6368.0,6165.0,6000.0,6010.0,5880.0,6176.0,6709.0,7290.0,7464.0,7396.0,7341.0,7261.0,7038.0,7040.0,7005.0,7001.0,7081.0,7343.0,7323.0,7005.0,6642.0,6423.0,6269.0,6026.0
2014-01-15,6368.0,6165.0,6000.0,6010.0,5880.0,6176.0,6709.0,7290.0,7464.0,7396.0,7341.0,7261.0,7038.0,7040.0,7005.0,7001.0,7081.0,7343.0,7323.0,7005.0,6642.0,6423.0,6269.0,6026.0
