,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2011-01-19,6335.0,6069.0,6345.0,6356.0,6391.0,6333.0,6598.0,7146.0,7413.0,7443.0,7481.0,7488.0,7179.0,7283.0,7307.0,7190.0,7220.0,7360.0,7449.0,7180.0,6910.0,6801.0,6732.0,6466.0
2011-01-19,6335.0,6069.0,6345.0,6356.0,6391.0,6333.0,6598.0,7146.0,7413.0,7443.0,7481.0,7488.0,7179.0,7283.0,7307.0,7190.0,7220.0,7360.0,7449.0,7180.0,6910.0,6801.0,6732.0,6466.0
2011-01-19,6335.0,6069.0,6345.0,6356.0,6391.0,6333.0,6598.0,7146.0,7413.0,7443.0,7481.0,7488.0,7179.0,7283.0,7307.0,7190.0,7220.0,7360.0,7449.0,7180.0,6910.0,6801.0,6732.0,6466.0
2011-01-19,6335.0,6069.0,6345.0,6356.0,6391.0,6333.0,6598.0,7146.0,7413.0,7443.0,7481.0,7488.0,7179.0,7283.0,7307.0,7190.0,7220.0,7360.0,7449.0,7180.0,6910.0,6801.0,6732.0,6466.0
2011-01-19,6335.0,6069.0,6345.0,6356.0,6391.0,6333.0,6598.0,7146.0,7413.0,7443.0,7481.0,7488.0,7179.0,7283.0,7307.0,7190.0,7220.0,7360.0,7449.0,7180.0,6910.0,6801.0,6732.0,6466.0
2011-01-19,6335.0,6069.0,6345.0,6356.0,6391.0,6333.0,6598.0,7146.0,7413.0,7443.0,7481.0,7488.0,7179.0,7283.0,7307.0,7190.0,7220.0,7360.0,7449.0,7180.0,6910.0,6801.0,6732.0,6466.0
2011-01-19,6335.0,6069.0,6345.0,6356.0,6391.0,6333.0,6598.0,7146.0,7413.0,7443.0,7481.0,7488.0,7179.0,7283.0,7307.0,7190.0,7220.0,7360.0,7449.0,7180.0,6910.0,6801.0,6732.0,6466.0
2011-01-19,6335.0,6069.0,6345.0,6356.0,6391.0,6333.0,6598.0,7146.0,7413.0,7443.0,7481.0,7488.0,7179.0,7283.0,7307.0,7190.0,7220.0,7360.0,7449.0,7180.0,6910.0,6801.0,6732.0,6466.0
2011-01-19,6335.0,6069.0,6345.0,6356.0,6391.0,6333.0,6598.0,7146.0,7413.0,7443.0,7481.0,7488.0,7179.0,7283.0,7307.0,7190.0,7220.0,7360.0,7449.0,7180.0,6910.0,6801.0,6732.0,6466.0
2011-01-19,6335.0,6069.0,6345.0,6356.0,6391.0,6333.0,6598.0,7146.0,7413.0,7443.0,7481.0,7488.0,7179.0,7283.0,7307.0,7190.0,7220.0,7360.0,7449.0,7180.0,6910.0,6801.0,6732.0,6466.0
2011-01-19,6335.0,6069.0,6345.0,6356.0,6391.0,6333.0,6598.0,7146.0,7413.0,7443.0,7481.0,7488.0,7179.0,7283.0,7307.0,7190.0,7220.0,7360.0,7449.0,7180.0,6910.0,6801.0,6732.0,6466.0
2011-01-19,6335.0,6069.0,6345.0,6356.0,6391.0,6333.0,6598.0,7146.0,7413.0,7443.0,7481.0,7488.0,7179.0,7283.0,7307.0,7190.0,7220.0,7360.0,7449.0,7180.0,6910.0,6801.0,6732.0,6466.0
