,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2007-01-17,6100.0,6078.0,6037.0,6018.0,5981.0,6057.0,6160.0,6717.0,6987.0,6825.0,6914.0,7134.0,6618.0,6738.0,6574.0,6572.0,6565.0,6860.0,6847.0,6570.0,6370.0,6186.0,6189.0,6039.0
2007-01-17,6100.0,6078.0,6037.0,6018.0,5981.0,6057.0,6160.0,6717.0,6987.0,6825.0,6914.0,7134.0,6618.0,6738.0,6574.0,6572.0,6565.0,6860.0,6847.0,6570.0,6370.0,6186.0,6189.0,6039.0
2007-01-17,6100.0,6078.0,6037.0,6018.0,5981.0,6057.0,6160.0,6717.0,6987.0,6825.0,6914.0,7134.0,6618.0,6738.0,6574.0,6572.0,6565.0,6860.0,6847.0,6570.0,6370.0,6186.0,6189.0,6039.0
2007-01-17,6100.0,6078.0,6037.0,6018.0,5981.0,6057.0,6160.0,6717.0,6987.0,6825.0,6914.0,7134.0,6618.0,6738.0,6574.0,6572.0,6565.0,6860.0,6847.0,6570.0,6370.0,6186.0,6189.0,6039.0
2007-01-17,6100.0,6078.0,6037.0,6018.0,5981.0,6057.0,6160.0,6717.0,6987.0,6825.0,6914.0,7134.0,6618.0,6738.0,6574.0,6572.0,6565.0,6860.0,6847.0,6570.0,6370.0,6186.0,6189.0,6039.0
2007-01-17,6100.0,6078.0,6037.0,6018.0,5981.0,6057.0,6160.0,6717.0,6987.0,6825.0,6914.0,7134.0,6618.0,6738.0,6574.0,6572.0,6565.0,6860.0,6847.0,6570.0,6370.0,6186.0,6189.0,6039.0
2007-01-17,6100.0,6078.0,6037.0,6018.0,5981.0,6057.0,6160.0,6717.0,6987.0,6825.0,6914.0,7134.0,6618.0,6738.0,6574.0,6572.0,6565.0,6860.0,6847.0,6570.0,6370.0,6186.0,6189.0,6039.0
2007-01-17,6100.0,6078.0,6037.0,6018.0,5981.0,6057.0,6160.0,6717.0,6987.0,6825.0,6914.0,7134.0,6618.0,6738.0,6574.0,6572.0,6565.0,6860.0,6847.0,6570.0,6370.0,6186.0,6189.0,6039.0
2007-01-17,6100.0,6078.0,6037.0,6018.0,5981.0,6057.0,6160.0,6717.0,6987.0,6825.0,6914.0,7134.0,6618.0,6738.0,6574.0,6572.0,6565.0,6860.0,6847.0,6570.0,6370.0,6186.0,6189.0,6039.0
2007-01-17,6100.0,6078.0,6037.0,6018.0,5981.0,6057.0,6160.0,6717.0,6987.0,6825.0,6914.0,7134.0,6618.0,6738.0,6574.0,6572.0,6565.0,6860.0,6847.0,6570.0,6370.0,6186.0,6189.0,6039.0
2007-01-17,6100.0,6078.0,6037.0,6018.0,5981.0,6057.0,6160.0,6717.0,6987.0,6825.0,6914.0,7134.0,6618.0,6738.0,6574.0,6572.0,6565.0,6860.0,6847.0,6570.0,6370.0,6186.0,6189.0,6039.0
2007-01-17,6100.0,6078.0,6037.0,6018.0,5981.0,6057.0,6160.0,6717.0,6987.0,6825.0,6914.0,7134.0,6618.0,6738.0,6574.0,6572.0,6565.0,6860.0,6847.0,6570.0,6370.0,6186.0,6189.0,6039.0
