,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2015-01-21,7481.0,7442.0,7375.0,7427.0,7324.0,7681.0,8237.0,9236.0,9681.0,9709.0,9773.0,9778.0,9482.0,9506.0,9366.0,9294.0,9366.0,9583.0,9661.0,9269.0,8826.0,8527.0,8307.0,7914.0
2015-02-18,7389.0,7631.0,7543.0,7632.0,7624.0,7715.0,8146.0,8950.0,9465.0,9615.0,9706.0,9638.0,9398.0,9412.0,9293.0,9196.0,9102.0,9079.0,9393.0,9092.0,8620.0,8263.0,8038.0,7718.0
2015-03-18,6514.0,6428.0,6357.0,6498.0,6462.0,6888.0,7595.0,8170.0,8470.0,8433.0,8440.0,8481.0,7976.0,7952.0,7825.0,7602.0,7490.0,7453.0,7912.0,8134.0,7694.0,7336.0,7075.0,6603.0
2015-04-15,5772.0,5768.0,5725.0,5755.0,5745.0,6292.0,6805.0,7376.0,7714.0,7674.0,7704.0,7857.0,7390.0,7398.0,7247.0,7060.0,6907.0,6746.0,6753.0,6583.0,6737.0,6791.0,6543.0,5997.0
2015-05-20,6186.0,6344.0,6387.0,6296.0,5991.0,6295.0,6597.0,7522.0,8127.0,8279.0,8472.0,8659.0,8149.0,8106.0,7959.0,7847.0,7683.0,7458.0,7515.0,7317.0,7129.0,7137.0,6836.0,6357.0
2015-06-17,6044.0,6060.0,5987.0,5979.0,5695.0,6067.0,6252.0,6961.0,7405.0,7496.0,7673.0,7940.0,7427.0,7489.0,7537.0,7435.0,7271.0,6951.0,6850.0,6618.0,6394.0,6495.0,6589.0,6091.0
2015-07-15,5887.0,5818.0,5680.0,5712.0,5358.0,5534.0,6157.0,6950.0,7457.0,7660.0,7843.0,8009.0,7621.0,7776.0,7711.0,7605.0,7468.0,7244.0,7127.0,6862.0,6552.0,6606.0,6638.0,6222.0
2015-08-19,5859.0,6065.0,6002.0,5790.0,5591.0,5913.0,6406.0,7170.0,7697.0,7848.0,8057.0,8287.0,7722.0,7712.0,7612.0,7410.0,7257.0,7062.0,6999.0,6759.0,6700.0,6687.0,6404.0,6357.0
2015-09-16,6220.0,6221.0,6096.0,6008.0,5752.0,6101.0,6646.0,7486.0,7915.0,8024.0,8181.0,8493.0,8006.0,7935.0,7822.0,7679.0,7507.0,7334.0,7285.0,7298.0,7325.0,7012.0,6722.0,6637.0
2015-10-21,6363.0,6580.0,6534.0,6610.0,6464.0,6802.0,7464.0,8365.0,8691.0,8635.0,8662.0,8678.0,8170.0,8133.0,8001.0,7891.0,7819.0,7679.0,8154.0,8245.0,7749.0,7366.0,7087.0,6609.0
2015-11-18,6109.0,6099.0,5993.0,5911.0,5863.0,6280.0,7217.0,8056.0,8402.0,8329.0,8317.0,8465.0,7983.0,7954.0,7851.0,7839.0,7991.0,8512.0,8652.0,8202.0,7698.0,7371.0,7081.0,6609.0
2015-12-16,6585.0,6737.0,6577.0,6477.0,6433.0,6626.0,7123.0,8012.0,8412.0,8371.0,8420.0,8414.0,8074.0,8131.0,8043.0,8011.0,8201.0,8343.0,8254.0,7946.0,7409.0,7095.0,6899.0,6464.0
