Name: CHE Country data,,,,,,,,,
Date: 2021-11-17 20:26:05.263981,,,,,,,,,
Author: Marc Jaxa-Rozen,,,,,,,,,
,,,,,,,,,
Country,Entity,Parameter,Year,Period,Value,Unit,Reference,Priority,Note
CHE,CountryData,Electricity_intensity,1990,,0.006939511,GWh/person,Calculated,,
CHE,CountryData,Electricity_intensity,1991,,0.006997941,GWh/person,Calculated,,
CHE,CountryData,Electricity_intensity,1992,,0.006962327,GWh/person,Calculated,,
CHE,CountryData,Electricity_intensity,1993,,0.006808735,GWh/person,Calculated,,
CHE,CountryData,Electricity_intensity,1994,,0.006705319,GWh/person,Calculated,,
CHE,CountryData,Electricity_intensity,1995,,0.006800454,GWh/person,Calculated,,
CHE,CountryData,Electricity_intensity,1996,,0.006885181,GWh/person,Calculated,,
CHE,CountryData,Electricity_intensity,1997,,0.006857385,GWh/person,Calculated,,
CHE,CountryData,Electricity_intensity,1998,,0.006978903,GWh/person,Calculated,,
CHE,CountryData,Electricity_intensity,1999,,0.007168673,GWh/person,Calculated,,
CHE,CountryData,Electricity_intensity,2000,,0.007290228,GWh/person,Calculated,,
CHE,CountryData,Electricity_intensity,2001,,0.007437249,GWh/person,Calculated,,
CHE,CountryData,Electricity_intensity,2002,,0.007416472,GWh/person,Calculated,,
CHE,CountryData,Electricity_intensity,2003,,0.007510833,GWh/person,Calculated,,
CHE,CountryData,Electricity_intensity,2004,,0.007600947,GWh/person,Calculated,,
CHE,CountryData,Electricity_intensity,2005,,0.007708754,GWh/person,Calculated,,
CHE,CountryData,Electricity_intensity,2006,,0.007720738,GWh/person,Calculated,,
CHE,CountryData,Electricity_intensity,2007,,0.00760588,GWh/person,Calculated,,
CHE,CountryData,Electricity_intensity,2008,,0.007679001,GWh/person,Calculated,,
CHE,CountryData,Electricity_intensity,2009,,0.007424329,GWh/person,Calculated,,
CHE,CountryData,Electricity_intensity,2010,,0.007640256,GWh/person,Calculated,,
CHE,CountryData,Electricity_intensity,2011,,0.007406345,GWh/person,Calculated,,
CHE,CountryData,Electricity_intensity,2012,,0.00737439,GWh/person,Calculated,,
CHE,CountryData,Electricity_intensity,2013,,0.007333787,GWh/person,Calculated,,
CHE,CountryData,Electricity_intensity,2014,,0.007017462,GWh/person,Calculated,,
CHE,CountryData,Electricity_intensity,2015,,0.007032842,GWh/person,Calculated,,
CHE,CountryData,Electricity_intensity,2016,,0.006955571,GWh/person,Calculated,,
CHE,CountryData,Electricity_intensity,2017,,0.006919427,GWh/person,Calculated,,
CHE,CountryData,Electricity_intensity,2018,,0.006770848,GWh/person,Calculated,,
CHE,CountryData,Electricity_intensity,2019,,0.006670321,GWh/person,Calculated,,
CHE,CountryData,Export_profit,1990,,37.45,EUR1990/MWh,"Minimum of Eurostat DS-018995 trade value or 50% of industrial power price (Eurostat nrg_pc_205_h, band E)",,Chained to 2003 value
CHE,CountryData,Export_profit,1991,,37.45,EUR1991/MWh,"Minimum of Eurostat DS-018995 trade value or 50% of industrial power price (Eurostat nrg_pc_205_h, band E)",,Chained to 2003 value
CHE,CountryData,Export_profit,1992,,38.85,EUR1992/MWh,"Minimum of Eurostat DS-018995 trade value or 50% of industrial power price (Eurostat nrg_pc_205_h, band E)",,Chained to 2003 value
CHE,CountryData,Export_profit,1993,,37.95,EUR1993/MWh,"Minimum of Eurostat DS-018995 trade value or 50% of industrial power price (Eurostat nrg_pc_205_h, band E)",,Chained to 2003 value
CHE,CountryData,Export_profit,1994,,37.4,EUR1994/MWh,"Minimum of Eurostat DS-018995 trade value or 50% of industrial power price (Eurostat nrg_pc_205_h, band E)",,Chained to 2003 value
CHE,CountryData,Export_profit,1995,,36.05,EUR1995/MWh,"Minimum of Eurostat DS-018995 trade value or 50% of industrial power price (Eurostat nrg_pc_205_h, band E)",,Chained to 2003 value
CHE,CountryData,Export_profit,1996,,34.45,EUR1996/MWh,"Minimum of Eurostat DS-018995 trade value or 50% of industrial power price (Eurostat nrg_pc_205_h, band E)",,Chained to 2003 value
CHE,CountryData,Export_profit,1997,,33.95,EUR1997/MWh,"Minimum of Eurostat DS-018995 trade value or 50% of industrial power price (Eurostat nrg_pc_205_h, band E)",,Chained to 2003 value
CHE,CountryData,Export_profit,1998,,33.15,EUR1998/MWh,"Minimum of Eurostat DS-018995 trade value or 50% of industrial power price (Eurostat nrg_pc_205_h, band E)",,Chained to 2003 value
CHE,CountryData,Export_profit,1999,,31.8,EUR1999/MWh,"Minimum of Eurostat DS-018995 trade value or 50% of industrial power price (Eurostat nrg_pc_205_h, band E)",,Chained to 2003 value
CHE,CountryData,Export_profit,2000,,31.25,EUR2000/MWh,"Minimum of Eurostat DS-018995 trade value or 50% of industrial power price (Eurostat nrg_pc_205_h, band E)",,Chained to 2003 value
CHE,CountryData,Export_profit,2001,,32.2,EUR2001/MWh,"Minimum of Eurostat DS-018995 trade value or 50% of industrial power price (Eurostat nrg_pc_205_h, band E)",,Chained to 2003 value
CHE,CountryData,Export_profit,2002,,31,EUR2002/MWh,"Minimum of Eurostat DS-018995 trade value or 50% of industrial power price (Eurostat nrg_pc_205_h, band E)",,Chained to 2003 value
CHE,CountryData,Export_profit,2003,,32.4,EUR2003/MWh,"Minimum of Eurostat DS-018995 trade value or 50% of industrial power price (Eurostat nrg_pc_205_h, band E)",,HS code 271600 (Electrical energy) - trade value divided by amount exported
CHE,CountryData,Export_profit,2004,,31.7,EUR2004/MWh,"Minimum of Eurostat DS-018995 trade value or 50% of industrial power price (Eurostat nrg_pc_205_h, band E)",,HS code 271600 (Electrical energy) - trade value divided by amount exported
CHE,CountryData,Export_profit,2005,,34.1,EUR2005/MWh,"Minimum of Eurostat DS-018995 trade value or 50% of industrial power price (Eurostat nrg_pc_205_h, band E)",,HS code 271600 (Electrical energy) - trade value divided by amount exported
CHE,CountryData,Export_profit,2006,,38.3,EUR2006/MWh,"Minimum of Eurostat DS-018995 trade value or 50% of industrial power price (Eurostat nrg_pc_205_h, band E)",,HS code 271600 (Electrical energy) - trade value divided by amount exported
