,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2008-01-16,6575.0,6526.0,6654.0,6721.0,6644.0,6596.0,6719.0,7032.0,7334.0,7351.0,7467.0,7469.0,7276.0,7339.0,7261.0,7028.0,7007.0,6968.0,6834.0,6897.0,6789.0,6589.0,6679.0,6667.0
2008-01-16,6575.0,6526.0,6654.0,6721.0,6644.0,6596.0,6719.0,7032.0,7334.0,7351.0,7467.0,7469.0,7276.0,7339.0,7261.0,7028.0,7007.0,6968.0,6834.0,6897.0,6789.0,6589.0,6679.0,6667.0
2008-01-16,6575.0,6526.0,6654.0,6721.0,6644.0,6596.0,6719.0,7032.0,7334.0,7351.0,7467.0,7469.0,7276.0,7339.0,7261.0,7028.0,7007.0,6968.0,6834.0,6897.0,6789.0,6589.0,6679.0,6667.0
2008-01-16,6575.0,6526.0,6654.0,6721.0,6644.0,6596.0,6719.0,7032.0,7334.0,7351.0,7467.0,7469.0,7276.0,7339.0,7261.0,7028.0,7007.0,6968.0,6834.0,6897.0,6789.0,6589.0,6679.0,6667.0
2008-01-16,6575.0,6526.0,6654.0,6721.0,6644.0,6596.0,6719.0,7032.0,7334.0,7351.0,7467.0,7469.0,7276.0,7339.0,7261.0,7028.0,7007.0,6968.0,6834.0,6897.0,6789.0,6589.0,6679.0,6667.0
2008-01-16,6575.0,6526.0,6654.0,6721.0,6644.0,6596.0,6719.0,7032.0,7334.0,7351.0,7467.0,7469.0,7276.0,7339.0,7261.0,7028.0,7007.0,6968.0,6834.0,6897.0,6789.0,6589.0,6679.0,6667.0
2008-01-16,6575.0,6526.0,6654.0,6721.0,6644.0,6596.0,6719.0,7032.0,7334.0,7351.0,7467.0,7469.0,7276.0,7339.0,7261.0,7028.0,7007.0,6968.0,6834.0,6897.0,6789.0,6589.0,6679.0,6667.0
2008-01-16,6575.0,6526.0,6654.0,6721.0,6644.0,6596.0,6719.0,7032.0,7334.0,7351.0,7467.0,7469.0,7276.0,7339.0,7261.0,7028.0,7007.0,6968.0,6834.0,6897.0,6789.0,6589.0,6679.0,6667.0
2008-01-16,6575.0,6526.0,6654.0,6721.0,6644.0,6596.0,6719.0,7032.0,7334.0,7351.0,7467.0,7469.0,7276.0,7339.0,7261.0,7028.0,7007.0,6968.0,6834.0,6897.0,6789.0,6589.0,6679.0,6667.0
2008-01-16,6575.0,6526.0,6654.0,6721.0,6644.0,6596.0,6719.0,7032.0,7334.0,7351.0,7467.0,7469.0,7276.0,7339.0,7261.0,7028.0,7007.0,6968.0,6834.0,6897.0,6789.0,6589.0,6679.0,6667.0
2008-01-16,6575.0,6526.0,6654.0,6721.0,6644.0,6596.0,6719.0,7032.0,7334.0,7351.0,7467.0,7469.0,7276.0,7339.0,7261.0,7028.0,7007.0,6968.0,6834.0,6897.0,6789.0,6589.0,6679.0,6667.0
2008-01-16,6575.0,6526.0,6654.0,6721.0,6644.0,6596.0,6719.0,7032.0,7334.0,7351.0,7467.0,7469.0,7276.0,7339.0,7261.0,7028.0,7007.0,6968.0,6834.0,6897.0,6789.0,6589.0,6679.0,6667.0
