0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2016-01-01,5953.75,6047.29,6199.22,6112.67,5891.14,5859.33,5669.07,5569.95,5618.04,5759.61,5783.4,5876.28,6192.69,6091.61,5944.58,5805.85,5864.25,6113.2,6195.97,6105.83,6029.71,5980.11,6193.67,6067.33
2016-01-02,6404.88,6510.63,6577.2,6544.79,6237.08,6289.25,6285.64,6087.06,6152.03,6320.91,6518.86,6664.54,6813.68,6889.37,6849.8,6767.44,6943.02,7263.16,7296.34,7105.21,6850.78,6956.37,6911.51,6720.73
2016-01-03,6190.5,6033.22,5963.27,5904.44,5861.4,5906.49,5838.76,5808.34,5778.86,6014.31,6156.68,6194.37,6458.54,6407.52,6250.09,6215.07,6321.81,6589.11,6706.2,6586.16,6330.42,6125.75,6417.22,6269.25
2016-01-04,6343.24,6371.82,6367.77,6406.3,6375.46,6793.35,7314.94,7574.45,7952.0,8112.25,8188.03,8241.68,8220.45,8262.82,8103.57,7927.34,7942.92,8253.22,8277.22,7957.84,7564.01,7330.13,7216.12,6951.66
2016-01-05,6773.13,6616.52,6518.72,6461.04,6329.05,6658.1,6921.63,7328.3,7686.5,7728.03,7787.36,7963.1,7555.37,7535.25,7472.72,7515.26,7434.03,7822.55,7889.58,7576.54,7121.13,6829.29,6898.31,6636.33
2016-01-06,6478.93,6499.27,6440.94,6443.35,6346.01,6735.18,6885.65,7213.88,7539.46,7554.36,7568.96,7558.84,7354.86,7428.44,7279.62,7237.2,7375.13,7669.17,7662.7,7342.07,6954.5,6953.33,6867.27,6655.57
2016-01-07,6562.48,6499.93,6436.6,6485.66,6358.72,6578.79,6812.05,7252.11,7692.8,7758.57,7855.98,7966.94,7837.51,7901.67,7847.94,7688.21,7661.85,7801.54,7724.53,7378.3,6964.05,6868.26,6810.99,6632.84
2016-01-08,6632.6,6582.33,6544.59,6553.57,6432.92,6638.83,6672.49,7198.26,7631.39,7696.09,7776.69,7836.34,7631.04,7622.29,7481.16,7353.76,7420.03,7614.05,7561.66,7247.76,6786.8,6701.88,6658.0,6661.04
2016-01-09,6521.73,6494.13,6433.99,6328.75,6092.84,6074.37,6100.95,5903.85,6187.53,6304.19,6501.49,6684.18,6827.07,6832.52,6688.08,6528.01,6502.1,6792.92,6833.89,6621.98,6331.25,6361.47,6633.29,6437.5
2016-01-10,6626.18,6588.06,6529.81,6351.19,6229.96,6247.49,6160.99,6145.37,6408.77,6732.92,6862.49,6970.11,7180.48,7171.93,7079.13,6971.65,7043.4,7157.82,7269.2,6997.33,6715.98,6895.06,6999.04,6738.64
2016-01-11,6174.46,6185.91,6079.3,6056.94,6018.42,6494.45,6778.02,7392.2,7843.13,7913.83,8012.43,8127.7,7826.63,7854.23,7702.84,7575.22,7556.96,7814.42,7801.39,7467.57,7065.8,6772.67,6889.07,6486.38
2016-01-12,6512.66,6510.71,6461.48,6498.83,6393.38,6660.7,6698.29,7499.27,7950.74,8004.49,8077.32,8119.26,7754.8,7770.87,7672.83,7616.5,7742.27,7945.1,7934.86,7578.49,7139.71,6837.46,6835.5,6678.02
2016-01-13,7036.36,6844.75,6788.01,6727.06,6648.7,7054.45,7296.3,8080.09,8541.55,8619.21,8642.52,8637.71,8399.04,8357.64,8236.92,8149.77,8180.59,8416.65,8509.81,8212.2,7769.4,7426.7,7433.14,7021.05
2016-01-14,6620.05,6586.4,6731.75,6699.66,6456.21,6656.98,6969.61,7774.63,8139.17,8175.22,8168.83,8105.47,7876.87,7985.47,7925.58,7862.81,7852.02,7981.75,7983.38,7706.96,7213.96,6887.11,6846.74,6475.45
2016-01-15,6600.24,6662.12,6724.67,6627.07,6563.42,6624.97,7117.27,7808.75,8178.46,8173.42,8153.07,8100.27,7840.24,7857.85,7751.02,7671.85,7689.22,7985.98,8018.53,7718.18,7257.1,6946.54,6919.95,6733.47
2016-01-16,6698.9,6672.93,6830.08,6819.02,6599.53,6582.57,6240.83,6133.08,6380.27,6652.33,6779.83,6908.18,7339.84,7531.52,7380.02,7008.31,6932.34,7112.17,7222.53,6987.21,6627.15,6606.33,6616.93,6612.45
2016-01-17,6748.12,6584.96,6517.82,6401.38,6275.26,6282.08,6148.7,6116.41,6312.28,6637.43,6693.8,6646.47,6938.08,6864.89,6695.67,6617.42,6740.45,6865.3,7194.34,7094.79,6828.94,6646.81,6687.75,6618.82
2016-01-18,6768.56,6603.14,6560.02,6700.43,6761.91,7168.12,7414.25,8217.21,8551.88,8607.34,8582.69,8473.68,8230.36,8279.76,8163.57,8106.01,8160.96,8394.94,8536.14,8240.93,7775.64,7438.31,7422.48,7134.14
2016-01-19,6845.57,6815.93,6803.91,6924.77,6760.77,6889.65,7361.41,8126.26,8499.9,8553.92,8568.88,8538.32,8276.07,8316.87,8177.48,8059.44,8054.9,8231.21,8339.55,7996.58,7526.85,7303.69,7064.31,6883.17
2016-01-20,6543.34,6472.27,6469.24,6479.55,6480.39,6545.45,7130.0,7886.42,8283.21,8314.13,8387.89,8359.16,8072.25,8067.84,7981.89,7924.44,7922.73,8141.08,8230.32,7892.75,7397.76,7039.79,6965.06,6657.34
2016-01-21,6474.67,6600.5,6540.97,6575.38,6292.03,6485.24,7159.44,7986.77,8387.85,8427.55,8413.18,8336.99,7967.73,7954.06,7808.91,7729.54,7835.71,8120.64,8321.81,8005.46,7556.38,7193.22,7046.13,6750.54
2016-01-22,7091.12,7118.86,6996.19,7036.63,6986.13,7013.44,7694.12,8515.27,8893.91,8877.03,8788.71,8639.62,8334.91,8236.6,8085.49,7858.4,7935.42,8358.99,8574.75,8292.06,7767.06,7474.9,7239.72,7056.37
2016-01-23,6884.37,6883.26,6818.22,6674.01,6385.01,6359.28,6335.84,6329.15,6692.97,6940.3,7033.92,7175.31,7205.37,7168.2,7072.46,6991.16,6686.22,7209.92,7598.64,7345.57,7010.62,6884.03,6846.66,6756.55
2016-01-24,6816.82,6804.34,6732.9,6884.93,6707.49,6638.03,6393.1,6294.09,6467.2,6681.75,6940.28,7016.72,7223.41,7146.36,6991.67,6653.2,6678.55,6952.33,7261.49,7112.26,6796.47,6595.49,6510.59,6572.43
2016-01-25,6169.7,6248.01,6287.25,6387.49,6444.57,6575.36,6904.86,7709.37,8043.46,7993.44,7910.64,7791.84,7494.22,7645.94,7294.1,7207.57,7281.94,7567.74,7813.33,7532.46,7155.87,6907.99,6684.73,6425.07
2016-01-26,6691.18,6688.42,6719.22,6752.1,6688.07,6831.99,7374.78,8208.27,8462.63,8449.47,8466.15,8356.27,7895.82,7844.63,7698.87,7547.06,7611.13,7885.64,8210.3,7954.76,7448.85,7162.09,6956.2,6621.31
2016-01-27,6574.8,6625.9,6607.59,6645.48,6558.29,6810.19,7341.33,8129.06,8481.63,8403.68,8378.33,8358.63,7977.73,7959.83,7762.06,7707.1,7774.63,8047.37,8318.42,7948.11,7497.75,7174.65,7008.71,6721.51
2016-01-28,6587.42,6625.56,6675.04,6701.46,6596.9,6789.25,7315.14,8073.18,8379.72,8386.23,8386.41,8433.59,7998.28,7973.8,7837.04,7752.65,7852.54,8122.78,8309.12,7990.61,7528.27,7198.02,7012.23,6816.46
