,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2000-01-19,6913.0,6886.0,6770.0,6741.0,6831.0,7018.0,7949.0,8598.0,8700.0,8837.0,8867.0,8557.0,8449.0,8475.0,8403.0,8347.0,8458.0,8815.0,8503.0,7648.0,7331.0,7788.0,7644.0,7423.0
2000-01-19,6913.0,6886.0,6770.0,6741.0,6831.0,7018.0,7949.0,8598.0,8700.0,8837.0,8867.0,8557.0,8449.0,8475.0,8403.0,8347.0,8458.0,8815.0,8503.0,7648.0,7331.0,7788.0,7644.0,7423.0
2000-01-19,6913.0,6886.0,6770.0,6741.0,6831.0,7018.0,7949.0,8598.0,8700.0,8837.0,8867.0,8557.0,8449.0,8475.0,8403.0,8347.0,8458.0,8815.0,8503.0,7648.0,7331.0,7788.0,7644.0,7423.0
2000-01-19,6913.0,6886.0,6770.0,6741.0,6831.0,7018.0,7949.0,8598.0,8700.0,8837.0,8867.0,8557.0,8449.0,8475.0,8403.0,8347.0,8458.0,8815.0,8503.0,7648.0,7331.0,7788.0,7644.0,7423.0
2000-01-19,6913.0,6886.0,6770.0,6741.0,6831.0,7018.0,7949.0,8598.0,8700.0,8837.0,8867.0,8557.0,8449.0,8475.0,8403.0,8347.0,8458.0,8815.0,8503.0,7648.0,7331.0,7788.0,7644.0,7423.0
2000-01-19,6913.0,6886.0,6770.0,6741.0,6831.0,7018.0,7949.0,8598.0,8700.0,8837.0,8867.0,8557.0,8449.0,8475.0,8403.0,8347.0,8458.0,8815.0,8503.0,7648.0,7331.0,7788.0,7644.0,7423.0
2000-01-19,6913.0,6886.0,6770.0,6741.0,6831.0,7018.0,7949.0,8598.0,8700.0,8837.0,8867.0,8557.0,8449.0,8475.0,8403.0,8347.0,8458.0,8815.0,8503.0,7648.0,7331.0,7788.0,7644.0,7423.0
2000-01-19,6913.0,6886.0,6770.0,6741.0,6831.0,7018.0,7949.0,8598.0,8700.0,8837.0,8867.0,8557.0,8449.0,8475.0,8403.0,8347.0,8458.0,8815.0,8503.0,7648.0,7331.0,7788.0,7644.0,7423.0
2000-01-19,6913.0,6886.0,6770.0,6741.0,6831.0,7018.0,7949.0,8598.0,8700.0,8837.0,8867.0,8557.0,8449.0,8475.0,8403.0,8347.0,8458.0,8815.0,8503.0,7648.0,7331.0,7788.0,7644.0,7423.0
2000-01-19,6913.0,6886.0,6770.0,6741.0,6831.0,7018.0,7949.0,8598.0,8700.0,8837.0,8867.0,8557.0,8449.0,8475.0,8403.0,8347.0,8458.0,8815.0,8503.0,7648.0,7331.0,7788.0,7644.0,7423.0
2000-01-19,6913.0,6886.0,6770.0,6741.0,6831.0,7018.0,7949.0,8598.0,8700.0,8837.0,8867.0,8557.0,8449.0,8475.0,8403.0,8347.0,8458.0,8815.0,8503.0,7648.0,7331.0,7788.0,7644.0,7423.0
2000-01-19,6913.0,6886.0,6770.0,6741.0,6831.0,7018.0,7949.0,8598.0,8700.0,8837.0,8867.0,8557.0,8449.0,8475.0,8403.0,8347.0,8458.0,8815.0,8503.0,7648.0,7331.0,7788.0,7644.0,7423.0
