,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2001-01-17,7742,7562.0,7413.0,7117.0,7076.0,7515.0,8434.0,9085.0,9164.0,9219.0,9167.0,8970.0,8747.0,8769.0,8678.0,8647.0,8786.0,9188.0,8791.0,8311.0,7716.0,8111.0,8122.0,7948.0
2001-01-17,7742,7562.0,7413.0,7117.0,7076.0,7515.0,8434.0,9085.0,9164.0,9219.0,9167.0,8970.0,8747.0,8769.0,8678.0,8647.0,8786.0,9188.0,8791.0,8311.0,7716.0,8111.0,8122.0,7948.0
2001-01-17,7742,7562.0,7413.0,7117.0,7076.0,7515.0,8434.0,9085.0,9164.0,9219.0,9167.0,8970.0,8747.0,8769.0,8678.0,8647.0,8786.0,9188.0,8791.0,8311.0,7716.0,8111.0,8122.0,7948.0
2001-01-17,7742,7562.0,7413.0,7117.0,7076.0,7515.0,8434.0,9085.0,9164.0,9219.0,9167.0,8970.0,8747.0,8769.0,8678.0,8647.0,8786.0,9188.0,8791.0,8311.0,7716.0,8111.0,8122.0,7948.0
2001-01-17,7742,7562.0,7413.0,7117.0,7076.0,7515.0,8434.0,9085.0,9164.0,9219.0,9167.0,8970.0,8747.0,8769.0,8678.0,8647.0,8786.0,9188.0,8791.0,8311.0,7716.0,8111.0,8122.0,7948.0
2001-01-17,7742,7562.0,7413.0,7117.0,7076.0,7515.0,8434.0,9085.0,9164.0,9219.0,9167.0,8970.0,8747.0,8769.0,8678.0,8647.0,8786.0,9188.0,8791.0,8311.0,7716.0,8111.0,8122.0,7948.0
2001-01-17,7742,7562.0,7413.0,7117.0,7076.0,7515.0,8434.0,9085.0,9164.0,9219.0,9167.0,8970.0,8747.0,8769.0,8678.0,8647.0,8786.0,9188.0,8791.0,8311.0,7716.0,8111.0,8122.0,7948.0
2001-01-17,7742,7562.0,7413.0,7117.0,7076.0,7515.0,8434.0,9085.0,9164.0,9219.0,9167.0,8970.0,8747.0,8769.0,8678.0,8647.0,8786.0,9188.0,8791.0,8311.0,7716.0,8111.0,8122.0,7948.0
2001-01-17,7742,7562.0,7413.0,7117.0,7076.0,7515.0,8434.0,9085.0,9164.0,9219.0,9167.0,8970.0,8747.0,8769.0,8678.0,8647.0,8786.0,9188.0,8791.0,8311.0,7716.0,8111.0,8122.0,7948.0
2001-01-17,7742,7562.0,7413.0,7117.0,7076.0,7515.0,8434.0,9085.0,9164.0,9219.0,9167.0,8970.0,8747.0,8769.0,8678.0,8647.0,8786.0,9188.0,8791.0,8311.0,7716.0,8111.0,8122.0,7948.0
2001-01-17,7742,7562.0,7413.0,7117.0,7076.0,7515.0,8434.0,9085.0,9164.0,9219.0,9167.0,8970.0,8747.0,8769.0,8678.0,8647.0,8786.0,9188.0,8791.0,8311.0,7716.0,8111.0,8122.0,7948.0
2001-01-17,7742,7562.0,7413.0,7117.0,7076.0,7515.0,8434.0,9085.0,9164.0,9219.0,9167.0,8970.0,8747.0,8769.0,8678.0,8647.0,8786.0,9188.0,8791.0,8311.0,7716.0,8111.0,8122.0,7948.0
