,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2015-04-19,5351.01,5376.06,5309.64,5229.7,5256.35,5127.4,5001.32,5154.1,5338.11,5457.23,5540.31,5592.21,5409.29,5200.1,5009.55,5074.18,5217.6,5479.84,5482.46,5644.48,5776.59,5567.35,5752.15,5145.66
2015-04-20,5220.97,5188.05,5294.44,5313.54,5609.99,6186.44,6634.77,6921.81,6870.44,6913.65,7034.38,6603.68,6586.3,6436.35,6289.84,6152.95,5956.23,6008.13,5884.02,5997.57,6033.98,5775.58,5504.91,5219.15
2015-04-21,5201.87,5262.5,5349.18,5181.69,5620.69,6250.03,6787.47,7080.97,7003.05,7061.47,7202.27,6672.16,6684.51,6547.6,6281.18,6213.03,6013.23,6044.5,5892.38,5962.39,6121.9,5860.26,5712.61,5573.31
2015-04-22,5689.43,5792.56,5815.28,5611.37,5968.21,6423.98,6985.3,7231.75,7173.47,7265.36,7453.96,6994.14,6977.63,6853.11,6680.52,6609.77,6378.87,6317.53,6224.21,6269.69,6481.48,6230.21,5764.23,5318.48
2015-04-23,5219.55,5211.62,5188.06,5069.07,5456.36,6124.58,6648.33,6980.81,6922.33,7008.95,7304.56,6689.84,6694.95,6821.63,6705.08,6582.7,6394.1,6108.79,6062.43,6120.64,6213.45,5976.13,5633.56,4453.06
2015-04-24,4358.68,4339.95,4498.9,4411.84,4511.54,5057.72,5546.01,5781.98,5752.77,5807.63,5760.04,5392.53,5349.16,5205.3,5075.29,4969.79,4923.96,4899.57,4751.33,4750.72,4840.73,4705.17,4859.52,4700.41
2015-04-25,4873.88,4863.09,4772.17,4552.15,4601.78,4722.06,4837.65,5151.96,5031.95,5134.24,5220.13,5226.92,5493.83,5537.02,5381.84,5341.58,5221.89,5132.7,5029.97,5005.24,4952.29,4869.81,5377.78,5642.29
2015-04-26,5487.64,5374.3,5308.33,5160.02,5168.55,5088.08,5017.48,5236.36,5374.62,5519.35,5652.14,5778.28,5579.44,5431.36,5339.84,6441.57,5651.48,5732.98,5483.78,5604.58,5703.42,5473.45,5230.61,4772.18
2015-04-27,5040.51,5110.8,5091.06,5049.98,5361.74,5545.81,6478.37,6872.37,6908.38,7027.97,7223.84,6882.77,6996.18,6964.86,6753.84,6750.28,6510.24,6628.42,6569.3,6307.42,6447.48,6145.63,5809.64,5553.56
2015-04-28,5554.19,5466.5,5567.53,5359.78,5762.61,6500.76,7260.39,7781.67,7913.38,8031.97,8205.3,7769.66,7787.76,7656.62,7542.99,7311.53,7024.6,6963.07,6782.51,6737.51,6777.48,6515.04,6115.94,5875.96
2015-04-29,5945.17,5922.62,5994.44,5840.2,6062.97,6656.86,7236.66,7541.2,7478.49,7520.24,7617.98,7180.73,7138.76,7011.32,6873.56,6865.45,6757.84,6743.12,6639.78,6625.65,6667.2,6412.34,5926.61,5512.36
2015-04-30,5573.34,5577.02,5576.21,5258.69,5645.61,6332.55,6937.58,7269.97,7212.57,7277.75,7425.67,6938.54,6927.23,6755.66,6645.28,6632.9,6508.25,6515.87,6463.11,6444.31,6335.98,6075.03,5681.53,5079.54
2015-05-01,5041.74,4961.38,4896.87,4742.43,5004.41,5333.1,5763.53,6159.7,6378.76,6640.27,6765.21,6462.7,6451.62,6346.42,6267.35,6253.56,6221.18,6223.4,6037.54,5729.49,5567.22,5517.67,5557.97,5139.7
2015-05-02,4943.8,4899.93,4880.99,4559.63,4569.83,4535.17,4459.36,4733.66,4861.8,5192.14,5338.77,5393.89,5277.52,5133.49,4969.39,5047.19,4892.46,4981.09,4956.14,4911.46,4904.32,4875.47,5479.13,5412.71
2015-05-03,5402.84,5304.81,5268.84,5070.47,5081.76,4986.05,5000.28,5251.16,6565.6,5807.35,5996.59,6061.48,5858.36,5750.62,5659.2,5754.72,5912.71,5867.12,5838.46,5802.07,5831.63,5786.22,5834.38,5446.5
2015-05-04,5314.09,5143.36,5081.46,5075.58,5477.18,5862.16,6672.26,7126.36,7265.31,7476.11,7699.45,7143.97,7150.5,7003.65,6823.1,6746.25,6592.42,6405.71,6242.13,6186.3,6198.44,5968.88,5914.63,5876.66
2015-05-05,5873.91,5760.23,5667.94,5440.83,5734.36,6304.47,6983.79,7323.9,7418.55,7630.42,7881.38,7305.79,7371.56,7456.42,7309.73,7302.18,7101.13,7054.62,6843.1,6696.96,6681.89,6471.26,6225.22,5926.59
2015-05-06,5757.26,5720.29,5692.71,5590.35,5836.47,6404.67,7110.49,8544.06,7626.12,7690.49,7824.13,7304.3,7251.91,7324.0,7167.82,7046.43,6750.04,6709.91,6583.8,6569.89,6732.55,6505.6,6316.02,6128.3
2015-05-07,6104.69,5943.63,5842.6,5697.1,5900.43,6337.76,6942.28,7249.99,7248.84,7383.12,7529.96,6993.0,7032.25,6898.0,6761.83,6663.93,6517.21,6453.09,6316.46,6260.11,6427.53,6162.73,5797.79,4989.81
2015-05-08,4846.08,4693.32,4643.82,4516.83,4944.93,5454.06,6001.78,6310.13,6332.19,6437.68,6613.99,6185.32,6263.95,6216.76,6071.23,5996.74,5963.64,5967.98,5788.44,5633.51,5534.68,5403.28,5272.93,4744.62
2015-05-09,4826.32,4809.42,4717.6,4485.29,4550.59,4637.23,4843.34,4989.59,5135.03,5418.77,5474.63,5421.67,5379.06,5231.68,5131.55,5067.38,5065.44,5130.62,5013.05,4838.12,4978.08,4915.62,5607.17,5521.56
2015-05-10,5282.32,5174.01,5148.6,4943.49,4978.56,4833.01,4895.3,5099.65,5338.4,5446.68,5479.4,5482.26,5318.7,5166.97,5054.69,5074.83,5208.32,5219.85,5089.66,5152.34,5562.52,5521.9,5406.49,4924.93
2015-05-11,5178.17,5180.84,5131.61,4990.6,5258.47,5687.6,6260.43,6590.35,6380.09,6515.86,6722.06,6281.56,6354.07,6268.62,6174.77,6063.51,5889.06,5880.43,5676.05,5563.4,5784.1,5603.04,5616.47,5442.02
2015-05-12,5363.6,5470.65,5356.5,5207.81,5447.36,5841.61,6389.27,6753.56,6754.5,6886.75,7150.16,6679.14,6996.32,6978.5,6884.33,6756.73,6533.83,6262.93,6050.94,5922.37,6121.39,5914.03,5750.09,4645.44
2015-05-13,4647.38,4530.14,4500.84,4239.47,4484.23,5052.68,5512.97,5892.31,5941.41,6101.25,6245.77,5871.25,5919.3,5814.34,5661.0,5466.29,5347.29,5260.62,5021.69,4925.9,5035.36,4932.81,5143.55,5118.75
2015-05-14,5232.18,5153.81,4963.41,4641.78,4641.9,4737.33,4595.14,4661.93,4869.42,4993.38,5089.06,5129.0,5077.8,5034.72,5040.46,4870.28,4982.49,5022.77,4954.71,5000.61,5299.81,5212.89,5044.39,4285.71
2015-05-15,4263.82,4075.0,4034.27,3795.92,4018.06,4304.58,4739.9,5165.2,6446.63,5662.48,5861.45,5763.56,5613.2,5464.43,5364.77,5316.41,5398.02,5397.17,5179.72,4985.77,4941.1,4855.93,4664.49,4386.22
2015-05-16,5324.46,4180.9,4093.18,3890.03,3905.58,3960.83,4089.56,4348.59,4543.49,4661.38,4864.31,4973.33,4983.85,4873.11,4764.67,4744.94,4708.37,4428.96,4357.26,4297.66,4434.26,4447.93,4989.02,5102.01
2015-05-17,5076.11,5099.35,4964.31,4749.0,4802.98,4770.45,4775.39,4698.38,4920.79,5144.88,5368.97,5518.77,5428.55,5306.58,5251.24,5164.81,5196.98,4853.68,4836.13,4802.04,5078.7,5038.41,5106.28,5122.73
2015-05-18,4978.71,5054.99,5161.69,5132.09,5163.84,5658.85,6352.1,6758.26,6875.51,7045.17,7227.72,6853.79,6945.94,6884.88,6805.56,6623.84,6464.48,6409.9,6194.69,6066.28,6220.93,6069.34,5825.88,5890.91
2015-05-19,5779.8,5707.36,5620.49,5361.97,5211.35,5862.62,6608.91,7073.96,7258.35,7529.0,7854.29,7353.55,7420.97,7401.06,7349.63,7172.77,6933.84,6923.62,6662.08,6439.67,6399.86,6142.22,5870.15,5745.87
2015-05-20,5902.26,5948.0,5850.89,5565.37,5850.25,6171.76,7009.45,7537.15,7714.04,7904.48,8068.26,7599.2,7554.57,7431.7,7335.94,7186.12,6989.18,7049.65,6856.57,6679.55,6663.04,6369.61,6084.45,5650.76
2015-05-21,5731.57,5871.47,5815.43,5605.58,5739.06,6233.05,6906.71,7341.76,7453.78,7572.67,7734.61,7306.74,7404.41,7319.09,7215.76,7120.56,6883.28,6778.71,6635.99,6413.57,6449.91,6236.82,5925.95,4525.34
2015-05-22,4399.09,4388.01,4401.4,4168.73,4469.46,5024.19,5526.47,5774.69,5795.14,5865.27,5981.71,5665.09,5680.75,5535.25,5403.39,5263.48,5195.93,5183.64,5048.41,4881.51,4898.5,4859.6,4750.26,4378.9
2015-05-23,4245.32,4323.65,4438.63,4249.19,4285.74,4289.18,4244.83,4191.62,4390.32,4476.53,4568.39,4745.16,4769.08,4735.54,4699.61,4654.3,4453.3,4322.39,4237.71,4159.79,4290.33,4342.29,4572.01,4281.41
2015-05-24,4339.47,4233.9,4174.54,4160.54,4276.89,4213.55,4190.1,4149.22,4359.2,4378.79,4546.82,4538.56,4600.42,4557.5,4466.06,4449.14,4432.5,4299.7,4315.2,4298.86,4457.41,4468.49,5091.72,4918.12
2015-05-25,4934.22,4943.6,5016.42,4856.95,4872.03,4766.8,4739.78,4846.09,4885.05,5003.68,5161.83,5289.37,5375.28,5314.06,5298.58,5348.41,5381.26,5327.73,5291.73,5233.2,5333.36,5321.97,5387.88,5205.74
2015-05-26,5154.29,5057.08,5115.12,4949.02,5319.03,5692.95,6487.16,7002.2,7080.4,7245.71,7468.77,6990.18,7072.28,6996.88,6905.1,6833.7,6680.06,6695.25,6519.21,6286.66,6228.62,6034.85,5706.88,5404.18
2015-05-27,5453.99,5531.21,5747.54,5621.0,5646.42,6030.99,6595.29,6909.63,6922.74,7055.58,7277.84,6804.31,6790.81,6641.48,6479.0,6412.07,6231.57,6175.15,6956.14,5913.27,6155.54,6063.4,5665.48,5330.19
2015-05-28,5274.36,5183.85,5301.91,5208.49,5453.56,5755.79,6280.82,6606.64,6596.54,6662.55,6886.67,6443.11,6437.32,6327.11,6195.44,6384.33,6218.6,5992.86,5740.81,5592.6,5768.47,5649.37,5401.53,4444.37
2015-05-29,4336.23,4246.74,4182.51,4061.37,4387.12,4960.63,5578.34,5908.96,5975.22,6074.87,6230.13,5818.54,5822.86,5682.97,5603.66,5403.7,5313.08,5287.42,5126.48,4968.89,5061.11,5043.5,4927.67,4653.36
2015-05-30,4757.56,4597.92,4462.15,4207.31,4198.41,4300.79,4450.1,4426.88,4583.92,4855.72,5001.47,4841.32,4843.79,5032.6,4977.33,4903.16,4848.91,4483.53,4358.28,4238.86,4367.69,4477.11,5203.61,5262.56
2015-05-31,5300.44,5261.41,5224.13,5050.07,5067.85,5057.96,5050.32,5156.47,5247.94,5489.59,5646.32,5843.15,5663.15,5511.42,5539.17,5569.08,5704.78,5809.43,5775.29,5734.74,5998.67,5978.17,5797.98,4985.02
2015-06-01,4936.6,4871.74,4836.7,4734.4,5001.17,4967.94,5635.37,6001.21,6111.92,6308.26,6548.13,6122.9,6235.45,6168.34,6063.75,5945.81,5773.88,5768.8,5499.25,5299.9,5371.18,5297.43,5506.23,5205.34
2015-06-02,5398.56,5357.15,5234.92,5006.77,5348.97,5697.5,6289.24,6705.77,7043.81,7305.12,7713.86,7144.74,7348.75,7293.02,7297.05,7194.24,6970.48,6597.7,6128.39,5905.62,6003.55,6029.75,6733.73,6319.18
2015-06-03,6144.21,5953.26,5793.43,5428.54,5811.09,6205.61,7068.36,7510.76,7664.76,7853.58,8098.79,7721.09,7819.38,7776.04,7626.33,7440.84,7121.34,7054.67,6789.57,6541.83,6635.11,6649.31,5662.06,5304.84
2015-06-04,5147.26,5026.54,4916.82,4708.31,4865.22,5222.85,5850.28,6262.53,6405.8,6552.39,6751.81,6520.06,6590.96,6550.46,6470.43,6407.26,6227.8,6233.49,6082.54,5898.76,5992.51,6065.65,5806.76,4815.29
2015-06-05,4687.4,4797.15,4674.42,4493.03,4499.44,4965.37,5604.41,6036.07,6149.69,6364.05,6513.4,6224.88,6235.5,6153.56,6054.97,5862.05,5849.44,5758.75,5586.16,5367.03,5363.75,5372.02,5083.76,4084.62
2015-06-06,3914.91,3990.29,4002.71,3790.55,3770.9,3844.69,3958.28,4271.79,4401.28,4520.14,4664.96,4628.43,4657.94,4592.39,4568.1,4531.42,4443.38,4377.09,4215.26,4126.09,4148.31,4185.55,5230.98,5032.71
2015-06-07,4961.89,4791.42,4628.03,4373.1,4307.04,4335.65,4537.57,4688.48,4968.94,5102.24,5232.1,5369.1,5265.15,5182.06,5178.63,5364.88,5595.36,5440.69,5255.03,5202.69,5335.1,5274.6,5258.36,4986.23
2015-06-08,5122.46,5035.35,4964.33,4758.77,5166.07,5530.71,6396.93,6961.38,7090.66,7314.27,7526.19,7075.72,7144.72,7110.9,7002.33,6924.85,6656.5,6532.99,6256.05,6009.62,6053.92,5931.21,5768.46,5551.12
2015-06-09,5519.67,5603.81,5472.4,5242.12,5468.75,5980.2,6854.92,7364.49,7477.42,7660.79,7904.81,7364.62,7440.74,7404.1,7340.0,7131.19,6890.71,6795.38,6541.07,6287.45,6335.29,6111.87,5781.31,5229.84
2015-06-10,5133.42,5011.14,5230.64,5048.42,5017.26,5677.5,6480.96,6926.1,7014.96,7135.91,7347.23,6914.54,6968.99,6870.9,6735.53,6604.17,6383.4,6319.99,6102.83,5898.6,6000.65,5867.1,5532.63,5015.26
2015-06-11,4952.16,4810.18,4792.58,4591.85,4683.57,5300.69,5980.83,6422.8,6474.43,6609.23,6807.52,6380.7,6466.55,6401.98,6326.17,7226.74,6044.61,5967.95,5786.51,5578.39,5652.08,5638.16,5383.03,4665.46
2015-06-12,4586.71,4501.54,4562.15,4357.01,4424.76,4937.69,5513.41,5865.69,5949.14,6100.09,6275.73,6083.86,6144.49,6105.39,5922.85,5789.95,5679.92,5457.65,5230.6,4977.22,5018.95,5078.01,4967.96,4687.17
2015-06-13,4601.33,4672.08,4575.68,4554.35,4480.23,4538.23,4588.79,4762.02,4996.01,5129.99,5179.8,5103.39,5106.58,5283.68,5469.51,5445.94,5316.41,4993.3,4865.32,4794.92,4949.85,4760.19,5282.34,5449.43
2015-06-14,5194.23,5190.96,5026.77,4798.82,4706.77,4710.26,4871.06,5101.77,5341.12,5567.9,5802.92,5885.47,5770.66,5648.65,5568.43,5682.26,5853.04,5651.63,5627.92,5395.63,5418.25,5351.83,5455.29,5475.57
2015-06-15,5485.33,5310.28,5240.89,5159.33,5522.59,5811.54,6643.51,7189.76,7351.34,7502.79,7742.52,7197.94,7247.03,7176.31,7062.2,6941.05,6723.54,6641.0,6376.66,6112.87,6120.42,5993.72,5731.7,5457.18
2015-06-16,5625.11,5568.93,5577.16,5129.59,5434.58,5907.57,6704.62,7244.57,7367.6,7525.22,7781.69,7220.95,7280.66,7288.74,7250.67,7103.12,6947.72,6861.85,6554.65,6301.9,6273.17,6192.61,5914.04,5543.37
2015-06-17,5532.28,5460.02,5468.59,5198.63,5526.72,5743.3,6374.82,6785.61,6866.39,7031.95,7216.74,6750.56,6821.22,6865.89,6776.85,6634.13,6343.13,6274.02,6050.64,5852.24,5940.83,5981.69,5944.77,5419.62
2015-06-18,5487.83,5497.61,5415.12,5244.45,5327.36,5785.15,6465.31,6910.2,8047.74,7249.04,7534.97,7090.24,7160.84,7207.78,7107.26,7017.77,6845.75,6767.99,6549.14,6284.92,6294.53,6144.8,5859.08,5114.27
2015-06-19,5140.0,5263.55,5287.17,5018.58,5159.51,5432.69,6186.7,6565.92,6349.54,6467.4,6577.92,6173.47,6167.67,6091.77,5879.67,5728.66,5659.17,5562.81,5396.33,5215.17,5251.52,5247.57,5363.17,4841.17
2015-06-20,5123.57,5014.0,4873.63,4628.9,4661.74,4793.45,4810.6,4858.16,5174.13,5292.94,5383.43,5434.47,5585.01,5657.69,5718.15,5609.31,5253.16,4963.42,4802.7,4669.9,4757.29,4790.1,5217.82,5241.63
2015-06-21,5207.79,5172.42,5031.67,4870.69,4848.94,4788.51,4854.42,4976.21,5157.51,5409.41,5570.32,5612.62,5734.63,5600.24,5492.92,5547.39,5661.53,5318.35,5242.34,5181.16,5369.35,5368.84,5152.42,4936.07
2015-06-22,4884.47,4863.8,4846.66,4671.87,4954.93,5428.16,6122.25,7577.07,6710.6,6887.35,7173.26,6700.67,6865.54,6846.14,6748.95,6672.29,6499.71,6460.19,6176.82,5939.54,5972.46,5867.33,5611.83,5238.29
2015-06-23,5090.47,5155.81,5324.91,5120.21,9253.84,5683.03,6483.54,6947.19,7054.51,7167.2,7388.64,6865.95,6895.46,6804.32,6683.62,6565.82,6379.83,6295.09,6095.17,5855.06,5963.86,5936.91,5878.45,5854.08
2015-06-24,5784.08,5676.8,5636.99,5483.77,5581.17,5775.12,6393.95,6790.18,6921.98,7007.39,7119.85,6684.8,6714.77,6597.68,6575.15,6480.98,6258.58,6178.81,6019.91,5765.9,5895.4,5920.14,5671.89,5169.24
2015-06-25,5055.99,4825.93,4771.97,4564.04,4791.65,5457.7,6121.38,6560.72,6625.24,6783.53,6980.63,6512.16,6575.74,6571.54,6481.72,6420.52,6248.57,6152.5,5969.12,5758.88,5831.18,5833.91,5499.93,4626.2
2015-06-26,4478.95,4388.9,4316.21,4155.32,4349.7,4900.61,5545.06,5983.74,6073.57,6216.13,6351.58,5986.3,6052.26,5953.06,5818.76,5658.99,5537.15,5505.1,5317.69,5099.08,5116.82,5219.93,5023.24,4505.54
2015-06-27,4583.11,4713.57,4714.85,4480.14,4484.96,4635.16,4381.11,4481.83,4715.28,4839.67,4925.17,4877.17,5120.4,5308.11,5407.96,5357.64,5245.48,4678.35,4480.22,4350.81,4353.23,4491.26,5102.18,5075.41
2015-06-28,5078.46,4950.39,4772.66,4562.33,4561.59,4594.2,4692.98,4925.54,5142.82,5258.56,5391.01,5435.36,5329.87,5262.07,5204.02,5239.57,5301.8,4777.51,4762.6,4763.73,4884.16,5050.19,5429.07,4607.91
2015-06-29,4758.98,4752.95,4839.91,4695.98,4729.15,4997.75,5746.99,6233.62,6362.35,6528.74,6736.12,6365.65,6431.51,6366.5,6329.73,6212.88,6028.22,5981.81,5724.95,5484.78,5563.11,5539.34,5463.5,4821.87
2015-06-30,4683.08,4545.92,4273.78,4071.73,4381.11,5049.65,5693.75,6094.67,7265.64,6425.49,6636.5,6270.03,6318.97,6340.17,6268.96,6131.14,5945.99,5810.62,5620.8,5426.25,5435.23,5463.86,5691.2,5015.54
2015-07-01,5264.92,5047.49,5002.65,4747.52,4961.66,5273.42,5941.68,6371.21,6537.06,6763.43,6905.48,6583.99,6715.35,6626.95,6534.85,6390.3,6165.53,6093.79,5892.41,5714.12,5828.56,5835.44,5802.56,5220.6
2015-07-02,5357.25,5282.71,5160.63,4933.22,5134.83,5239.6,5893.76,6311.92,6517.39,6706.11,6786.58,6583.8,6613.63,6604.39,6544.41,6370.48,6178.81,6028.58,5902.73,5714.01,5677.95,5709.89,5945.3,4728.98
2015-07-03,4663.16,4569.92,4392.46,4232.69,4309.18,4949.33,5646.29,6059.27,6176.27,6322.35,6409.88,6134.01,6168.8,6076.42,5920.48,5748.69,5636.31,5508.55,5339.45,5156.77,5039.27,5088.9,5773.82,5439.76
2015-07-04,5291.27,5064.13,4904.43,4857.28,4961.42,5174.94,5122.8,5458.42,5744.48,5798.67,5846.5,5906.3,6085.14,5882.32,5805.27,5628.13,5529.64,5512.46,5404.61,5249.91,5323.02,5467.48,5584.91,5332.87
2015-07-05,5155.11,5050.2,4938.28,4817.25,4824.11,4850.21,5035.71,5146.35,5339.31,5623.75,5777.79,5776.64,5795.69,5687.98,5620.31,5663.35,5517.02,5566.04,5612.82,5577.8,5798.95,5862.99,5671.52,5520.15
2015-07-06,5437.36,5468.92,5357.63,5174.01,5350.84,5789.94,6652.1,7236.84,7371.29,7549.45,7715.26,7376.39,7477.94,7422.12,7335.29,7172.41,6911.68,6729.84,6432.32,6197.09,6231.44,6259.63,6043.5,5658.35
2015-07-07,5480.33,5363.04,5410.94,5185.4,5328.3,5978.62,6751.54,7296.0,7472.31,7691.97,7839.57,7497.66,7616.53,7569.75,7513.85,7374.77,7175.49,7052.59,6740.79,6434.15,6443.98,6413.7,6129.67,5459.02
2015-07-08,5422.64,5237.39,5355.83,5247.52,5518.78,5860.07,6496.8,6965.65,7133.92,7334.45,7465.14,7045.75,7086.78,7022.31,7054.43,6901.11,6636.31,6538.66,6115.4,5897.52,5952.85,5914.18,5887.07,11131.88
2015-07-09,10895.58,10633.47,10335.99,10202.93,14470.83,15057.94,16110.92,17005.14,17313.14,17419.83,18544.38,16458.16,16095.77,16191.88,16481.82,15415.78,14360.82,14088.64,14297.47,14290.47,11764.03,11252.33,11253.46,10311.84
2015-07-10,10045.61,9756.38,9842.07,9588.98,12769.25,13736.24,14375.98,15096.17,14698.03,15237.98,15414.36,14763.82,14175.77,14477.72,14487.56,13759.81,13346.57,13313.7,12994.18,12326.04,11103.39,10641.0,10123.73,9628.47
2015-07-11,9102.88,8834.54,8814.88,7898.6,7953.43,7916.01,7763.64,7678.98,8185.47,8531.88,8550.97,9328.75,9679.71,9984.46,9978.6,10168.81,10187.38,10268.63,10301.74,10166.03,11112.07,9926.65,5305.68,4912.39
2015-07-12,4754.09,4830.13,4846.01,4719.89,4649.35,4684.19,4767.53,4905.46,5143.33,5324.8,5631.86,5655.21,5500.08,5443.48,5453.44,5459.65,5382.42,5182.21,5223.23,5217.59,5369.44,5406.66,5223.57,4582.5
2015-07-13,4481.45,4429.76,4528.24,4444.17,4682.12,5114.19,5846.72,6367.0,6502.97,6660.83,6771.45,6528.7,6612.33,6580.35,6527.22,6362.84,6170.35,6072.66,5885.61,5596.0,5627.13,5602.28,5470.97,4969.17
2015-07-14,4876.96,4674.0,4566.01,4363.72,4600.23,5182.81,5865.34,6327.7,6483.77,6676.54,6820.78,6483.01,6587.96,6536.89,6541.83,6386.63,6186.83,6082.6,5833.7,5599.58,5625.51,5688.29,5861.65,5133.06
2015-07-15,5167.71,5042.3,5109.94,4826.06,4944.24,5356.78,6041.29,6475.84,6661.05,6803.15,6945.54,6623.23,6707.61,6669.86,6677.35,6517.62,6335.06,6234.91,6005.09,5728.01,5736.58,5771.27,5878.82,5474.27
2015-07-16,5280.46,5099.77,5152.23,5041.87,5031.29,5626.82,6356.31,6836.04,6942.68,7203.8,7339.15,6992.1,7136.45,7032.23,6997.3,6856.35,6633.27,6549.3,6382.16,6131.92,6143.31,6162.76,5939.74,4866.78
2015-07-17,4667.39,4588.66,4740.43,4636.45,4585.3,4893.99,5505.94,5935.09,6133.15,6290.81,6400.8,6103.06,6098.53,6091.15,6009.7,5898.77,5727.74,5617.19,5382.95,5116.51,5061.08,5046.03,4996.23,4449.87
2015-07-18,4247.85,4083.1,4114.85,4029.58,4130.13,4269.52,4097.75,4442.33,4721.3,4844.16,4947.49,4861.44,4829.9,4775.99,4878.83,4585.17,4564.56,4570.96,4474.71,4371.16,4499.58,4564.23,5320.51,4998.97
2015-07-19,4797.82,4878.35,4828.65,4627.62,4772.2,4762.87,4840.83,4886.18,4899.7,5067.31,5335.95,5415.84,5542.76,5503.47,5481.58,5535.63,5553.63,5595.23,5255.61,5214.81,5401.69,5440.4,5215.39,5266.65
2015-07-20,5178.72,5254.48,5173.03,5079.4,5303.22,5395.8,5996.94,6512.21,6700.43,6840.04,6970.56,6716.45,6781.19,6734.19,6655.98,6575.64,6399.48,6288.28,6005.72,5778.51,5849.25,5890.13,5609.46,5376.31
2015-07-21,5261.9,5237.67,5452.1,5257.53,5273.71,5573.54,6256.24,6732.47,6908.89,7072.46,7348.89,7047.97,7039.02,7034.32,7014.75,6865.49,6716.23,6493.97,6203.69,5946.23,5987.28,6024.35,5727.82,5369.58
2015-07-22,5263.01,5027.97,5103.01,4875.6,5066.53,5529.45,6218.75,6706.33,6901.72,7104.87,7231.73,6916.14,7050.25,7108.45,7043.04,6991.82,6827.41,6638.11,6300.83,5971.94,5957.87,5817.05,5410.7,5387.34
2015-07-23,5396.63,5422.09,5308.32,5095.59,5351.84,5493.6,6191.33,6682.33,6862.1,7066.67,7183.54,6760.62,6862.05,6792.43,6670.71,6536.04,6295.09,6210.91,6006.38,5761.63,5763.29,5730.98,5440.93,4859.74
2015-07-24,4879.92,4966.87,4897.18,4714.11,4708.49,4984.14,5561.4,5977.38,6144.48,6295.01,6468.45,6336.43,6419.44,6224.46,6184.92,5828.02,5762.41,5734.59,5529.92,5372.72,5323.26,6463.84,5425.42,5221.65
2015-07-25,5192.72,5107.81,4980.59,4754.52,4814.71,4915.32,5018.56,5332.25,5551.03,5657.79,5874.08,5848.02,5912.99,5811.12,5711.78,5501.9,5494.24,5453.48,5361.15,5216.12,5305.21,5356.9,5527.58,5542.6
2015-07-26,5309.63,5023.55,4928.22,4673.42,4649.9,4606.89,4586.61,4885.06,5176.74,5328.02,5456.69,5446.53,5364.35,5243.86,5235.63,5315.28,5486.51,5244.29,5261.96,5310.04,5383.64,5384.66,5130.49,5103.13
2015-07-27,5070.62,4943.01,4926.06,4811.36,5117.64,5099.0,5716.98,6176.19,6279.07,6441.43,6637.34,6352.71,6513.85,6602.35,6719.85,7538.91,6423.32,6308.52,5966.39,5744.55,5827.9,5783.67,5600.77,5240.92
2015-07-28,5059.51,4913.58,4724.48,4557.07,4853.46,5175.31,5436.71,5938.03,6147.92,6203.1,6328.96,6098.83,6110.28,6121.64,6118.71,6035.75,5843.63,5777.88,5517.06,5416.25,5298.44,5101.04,5535.02,5502.18
2015-07-29,5349.41,5256.45,5147.79,4846.56,5141.67,5491.98,5739.86,6227.88,6466.6,6689.98,6892.83,6611.78,6621.26,6575.0,6554.77,6550.12,6444.53,6409.89,6110.54,5892.73,5914.25,5825.72,5581.39,5126.36
2015-07-30,4979.43,4864.97,4824.28,4662.96,4807.18,5275.96,5450.49,5837.01,6000.61,6173.26,6296.67,6161.6,6303.05,6284.87,6202.5,6083.59,5794.94,5692.15,5522.08,5361.41,5349.7,5226.43,5503.52,5004.19
2015-07-31,4795.93,4715.33,4805.56,4455.08,4631.65,4974.1,5193.68,5608.08,5840.27,5973.74,6061.69,5884.04,5886.97,5778.11,5784.41,5644.99,5459.6,5436.75,5048.47,4867.97,4957.21,5074.13,4894.4,4522.44
2015-08-01,4535.74,4388.26,4403.45,4163.02,4120.91,4169.73,4125.5,4317.21,4535.16,4726.28,4829.63,4859.42,5072.95,4997.89,4952.59,4976.05,4791.56,4684.97,4587.88,4497.99,4604.84,4603.95,5067.76,5099.52
2015-08-02,5005.22,4875.17,4736.79,4499.91,4486.93,4484.12,4546.23,4757.89,5014.52,5172.7,5306.77,5394.04,5288.72,5165.09,5115.52,5183.37,5331.75,5310.13,5064.81,5022.01,5319.14,5302.62,5085.04,4923.3
2015-08-03,4868.46,4828.68,4722.19,4575.73,4859.9,5119.63,5612.36,6007.65,7190.06,6341.26,6509.42,6576.33,6630.75,6579.74,6509.67,6325.06,5996.3,5941.44,5718.04,5454.74,5637.88,5523.46,5575.53,4528.12
2015-08-04,4408.67,4449.79,4435.32,4283.52,4348.06,4757.23,5013.53,5554.4,5667.88,5873.46,6093.41,6026.59,6048.68,6018.24,5728.23,5575.95,5423.8,5345.57,5101.07,4947.93,5141.5,5000.99,5658.05,5340.91
2015-08-05,5378.11,5205.8,5013.18,4755.62,5028.77,5311.25,5889.61,6373.17,6570.42,6743.18,6910.47,6609.72,6661.38,6620.14,6534.59,6453.96,6323.93,6278.15,6063.47,5855.41,5985.17,5851.81,5525.96,5258.49
