Name: CHE Oil
Date: 2022-10-13 11:23:59.773682
Author: Marc Jaxa-Rozen, Xin Wen

Country,Entity,Parameter,Year,Period,Value,Unit,Reference,Priority,Note
CHE,Oil,Potential_installed,1996,,,GW,,,
CHE,Oil,Potential_installed,1997,,,GW,,,
CHE,Oil,Potential_installed,1998,,,GW,,,
CHE,Oil,Potential_installed,1999,,,GW,,,
CHE,Oil,Potential_installed,2000,,,GW,,,
CHE,Oil,Potential_installed,2001,,,GW,,,
CHE,Oil,Potential_installed,2002,,,GW,,,
CHE,Oil,Potential_installed,2003,,,GW,,,
CHE,Oil,Potential_installed,2004,,,GW,,,
CHE,Oil,Potential_installed,2005,,,GW,,,
CHE,Oil,Potential_installed,2006,,,GW,,,
CHE,Oil,Potential_installed,2007,,,GW,,,
CHE,Oil,Potential_installed,2008,,,GW,,,
CHE,Oil,Potential_installed,2009,,,GW,,,
CHE,Oil,Potential_installed,2010,,,GW,,,
CHE,Oil,Potential_installed,2011,,,GW,,,
CHE,Oil,Potential_installed,2012,,,GW,,,
CHE,Oil,Potential_installed,2013,,,GW,,,
CHE,Oil,Potential_installed,2014,,,GW,,,
CHE,Oil,Potential_installed,2015,,,GW,,,
CHE,Oil,Potential_installed,2016,,,GW,,,
CHE,Oil,Potential_installed,2017,,,GW,,,
CHE,Oil,Potential_installed,2018,,,GW,,,
CHE,Oil,Potential_installed,2019,,,GW,,,
CHE,Oil,Ramp_rate,1990,,0.6,,"Parsons Brinckerhoff (2011) Powering the future, table A5.3.2.1",,Average for hot or cold start for coal
CHE,Oil,Ramp_rate,1991,,0.6,,,,
CHE,Oil,Ramp_rate,1992,,0.6,,,,
CHE,Oil,Ramp_rate,1993,,0.6,,,,
CHE,Oil,Ramp_rate,1994,,0.6,,,,
CHE,Oil,Ramp_rate,1995,,0.6,,,,
CHE,Oil,Ramp_rate,1996,,0.6,,,,
CHE,Oil,Ramp_rate,1997,,0.6,,,,
CHE,Oil,Ramp_rate,1998,,0.6,,,,
CHE,Oil,Ramp_rate,1999,,0.6,,,,
CHE,Oil,Ramp_rate,2000,,0.6,,,,
CHE,Oil,Ramp_rate,2001,,0.6,,,,
CHE,Oil,Ramp_rate,2002,,0.6,,,,
CHE,Oil,Ramp_rate,2003,,0.6,,,,
CHE,Oil,Ramp_rate,2004,,0.6,,,,
CHE,Oil,Ramp_rate,2005,,0.6,,,,
CHE,Oil,Ramp_rate,2006,,0.6,,,,
CHE,Oil,Ramp_rate,2007,,0.6,,,,
CHE,Oil,Ramp_rate,2008,,0.6,,,,
CHE,Oil,Ramp_rate,2009,,0.6,,,,
CHE,Oil,Ramp_rate,2010,,0.6,,,,
CHE,Oil,Ramp_rate,2011,,0.6,,,,
CHE,Oil,Ramp_rate,2012,,0.6,,,,
CHE,Oil,Ramp_rate,2013,,0.6,,,,
CHE,Oil,Ramp_rate,2014,,0.6,,,,
CHE,Oil,Ramp_rate,2015,,0.6,,,,
CHE,Oil,Ramp_rate,2016,,0.6,,,,
CHE,Oil,Ramp_rate,2017,,0.6,,,,
CHE,Oil,Ramp_rate,2018,,0.6,,,,
CHE,Oil,Ramp_rate,2019,,0.6,,,,
CHE,Oil,Fuel_efficiency,1990,,0.286870355,,"IEA Electricity information, total electricity production from petroleum products / fuel input",,
CHE,Oil,Fuel_efficiency,1991,,,,,,
CHE,Oil,Fuel_efficiency,1992,,,,,,
CHE,Oil,Fuel_efficiency,1993,,,,,,
CHE,Oil,Fuel_efficiency,1994,,,,,,
CHE,Oil,Fuel_efficiency,1995,,,,,,
CHE,Oil,Fuel_efficiency,1996,,,,,,
CHE,Oil,Fuel_efficiency,1997,,,,,,
CHE,Oil,Fuel_efficiency,1998,,,,,,
CHE,Oil,Fuel_efficiency,1999,,,,,,
CHE,Oil,Fuel_efficiency,2000,,,,,,
CHE,Oil,Fuel_efficiency,2001,,,,,,
CHE,Oil,Fuel_efficiency,2002,,,,,,
CHE,Oil,Fuel_efficiency,2003,,,,,,
CHE,Oil,Fuel_efficiency,2004,,,,,,
CHE,Oil,Fuel_efficiency,2005,,,,,,
CHE,Oil,Fuel_efficiency,2006,,,,,,
CHE,Oil,Fuel_efficiency,2007,,,,,,
CHE,Oil,Fuel_efficiency,2008,,,,,,
CHE,Oil,Fuel_efficiency,2009,,,,,,
CHE,Oil,Fuel_efficiency,2010,,,,,,
CHE,Oil,Fuel_efficiency,2011,,,,,,
CHE,Oil,Fuel_efficiency,2012,,,,,,
CHE,Oil,Fuel_efficiency,2013,,,,,,
CHE,Oil,Fuel_efficiency,2014,,,,,,
CHE,Oil,Fuel_efficiency,2015,,,,,,
CHE,Oil,Fuel_efficiency,2016,,,,,,
CHE,Oil,Fuel_efficiency,2017,,,,,,
CHE,Oil,Fuel_efficiency,2018,,,,,,
CHE,Oil,Fuel_efficiency,2019,,,,,,
CHE,Oil,Heat_to_electricity,1990,,0.098637101,,"IEA Electricity information, total CHP heat production / total electricity production from petroleum products",,"Multiplied by fraction of small CHP in total CHP capacity (BFE Gesamtenergiestatistik, table 36)"
CHE,Oil,Heat_to_electricity,1991,,,,,,
CHE,Oil,Heat_to_electricity,1992,,,,,,
CHE,Oil,Heat_to_electricity,1993,,,,,,
CHE,Oil,Heat_to_electricity,1994,,,,,,
CHE,Oil,Heat_to_electricity,1995,,,,,,
CHE,Oil,Heat_to_electricity,1996,,,,,,
CHE,Oil,Heat_to_electricity,1997,,,,,,
CHE,Oil,Heat_to_electricity,1998,,,,,,
