Name: CHE PV
Date: 2022-10-13 11:23:59.915282
Author: Marc Jaxa-Rozen, Xin Wen

Country,Entity,Parameter,Year,Period,Value,Unit,Reference,Priority,Note
CHE,PV,Buildrates,2000,,0.5,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for PV in CHE, rounded up to 0.25GW"
CHE,PV,Buildrates,2001,,0.5,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for PV in CHE, rounded up to 0.25GW"
CHE,PV,Buildrates,2002,,0.5,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for PV in CHE, rounded up to 0.25GW"
CHE,PV,Buildrates,2003,,0.5,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for PV in CHE, rounded up to 0.25GW"
CHE,PV,Buildrates,2004,,0.5,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for PV in CHE, rounded up to 0.25GW"
CHE,PV,Buildrates,2005,,0.5,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for PV in CHE, rounded up to 0.25GW"
CHE,PV,Buildrates,2006,,0.5,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for PV in CHE, rounded up to 0.25GW"
CHE,PV,Buildrates,2007,,0.5,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for PV in CHE, rounded up to 0.25GW"
CHE,PV,Buildrates,2008,,0.5,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for PV in CHE, rounded up to 0.25GW"
CHE,PV,Buildrates,2009,,0.5,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for PV in CHE, rounded up to 0.25GW"
CHE,PV,Buildrates,2010,,0.5,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for PV in CHE, rounded up to 0.25GW"
CHE,PV,Buildrates,2011,,0.5,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for PV in CHE, rounded up to 0.25GW"
